#Jurisdiction	Cause	ResponseCategory	ProtectionZone	Year	Annee	Juridiction	DataQualifier	ISO	Niveaudintervention	Origine	Qualificatifs de donnees	Zonedeprotection	Nombre	Nombre (nul)	Number	Number (null)	Number of Records
Ontario	Railways	Full	Intensive	2000	2000	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	42	42	42	42	1
Ontario	Railways	Full	Intensive	2001	2001	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	52	52	52	52	1
Ontario	Railways	Full	Intensive	2002	2002	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	43	43	43	43	1
Ontario	Railways	Full	Intensive	2003	2003	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	64	64	64	64	1
Ontario	Railways	Full	Intensive	2004	2004	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	18	18	18	18	1
Ontario	Railways	Full	Intensive	2005	2005	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	86	86	86	86	1
Ontario	Railways	Full	Intensive	2006	2006	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	46	46	46	46	1
Ontario	Railways	Full	Intensive	2007	2007	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	95	95	95	95	1
Ontario	Railways	Full	Intensive	2008	2008	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	21	21	21	21	1
Ontario	Railways	Full	Intensive	2009	2009	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	31	31	31	31	1
Ontario	Railways	Full	Intensive	2010	2010	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	94	94	94	94	1
Ontario	Railways	Full	Intensive	2011	2011	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	67	67	67	67	1
Ontario	Railways	Full	Intensive	2012	2012	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	76	76	76	76	1
Ontario	Railways	Full	Intensive	2013	2013	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	77	77	77	77	1
Ontario	Railways	Full	Intensive	2014	2014	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	36	36	36	36	1
Ontario	Railways	Full	Intensive	2015	2015	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	43	43	43	43	1
Ontario	Railways	Full	Intensive	2016	2016	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	78	78	78	78	1
Ontario	Railways	Full	Intensive	2017	2017	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	25	25	25	25	1
Ontario	Railways	Full	Intensive	2018	2018	Ontario	a	ON	Normale	Chemins de fer	a	Intensive	61	61	61	61	1
Prince Edward Island	Railways	Full	Intensive	1991	1991	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	2	2	2	2	1
Prince Edward Island	Railways	Full	Intensive	1992	1992	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	0		0		1
Prince Edward Island	Railways	Full	Intensive	1993	1993	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	0		0		1
Prince Edward Island	Railways	Full	Intensive	1994	1994	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	0		0		1
Prince Edward Island	Railways	Full	Intensive	1995	1995	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	0		0		1
Prince Edward Island	Railways	Full	Intensive	1996	1996	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	0		0		1
Prince Edward Island	Railways	Full	Intensive	1998	1998	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	0		0		1
Prince Edward Island	Railways	Full	Intensive	1999	1999	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	0		0		1
Prince Edward Island	Railways	Full	Intensive	2001	2001	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	0		0		1
Prince Edward Island	Railways	Full	Intensive	2002	2002	Ile-du-Prince-Edouard	a	PE	Normale	Chemins de fer	a	Intensive	0		0		1
Quebec	Railways	Full	Intensive	1991	1991	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	33	33	33	33	1
Quebec	Railways	Full	Intensive	1992	1992	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	16	16	16	16	1
Quebec	Railways	Full	Intensive	1993	1993	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	18	18	18	18	1
Quebec	Railways	Full	Intensive	1994	1994	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	11	11	11	11	1
Quebec	Railways	Full	Intensive	1995	1995	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	6	6	6	6	1
Quebec	Railways	Full	Intensive	1996	1996	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	4	4	4	4	1
Quebec	Railways	Full	Intensive	1997	1997	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	6	6	6	6	1
Quebec	Railways	Full	Intensive	1998	1998	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	7	7	7	7	1
Quebec	Railways	Full	Intensive	1999	1999	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	11	11	11	11	1
Quebec	Railways	Full	Intensive	2000	2000	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	10	10	10	10	1
Quebec	Railways	Full	Intensive	2001	2001	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	56	56	56	56	1
Quebec	Railways	Full	Intensive	2002	2002	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	13	13	13	13	1
Quebec	Railways	Full	Intensive	2003	2003	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	13	13	13	13	1
Quebec	Railways	Full	Intensive	2004	2004	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	1	1	1	1	1
Quebec	Railways	Full	Intensive	2005	2005	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	4	4	4	4	1
Quebec	Railways	Full	Intensive	2006	2006	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	10	10	10	10	1
Quebec	Railways	Full	Intensive	2007	2007	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	11	11	11	11	1
Quebec	Railways	Full	Intensive	2008	2008	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	1	1	1	1	1
Quebec	Railways	Full	Intensive	2009	2009	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	2	2	2	2	1
Quebec	Railways	Full	Intensive	2010	2010	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	0		0		1
Quebec	Railways	Full	Intensive	2011	2011	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	0		0		1
Quebec	Railways	Full	Intensive	2012	2012	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	1	1	1	1	1
Quebec	Railways	Full	Intensive	2013	2013	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	4	4	4	4	1
Quebec	Railways	Full	Intensive	2014	2014	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	0		0		1
Quebec	Railways	Full	Intensive	2015	2015	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	1	1	1	1	1
Quebec	Railways	Full	Intensive	2016	2016	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	1	1	1	1	1
Quebec	Railways	Full	Intensive	2017	2017	Quebec	a	QC	Normale	Chemins de fer	a	Intensive	2	2	2	2	1
Saskatchewan	Railways	Full	Intensive	1992	1992	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	1995	1995	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	1997	1997	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	1998	1998	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	1999	1999	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	4	4	4	4	1
Saskatchewan	Railways	Full	Intensive	2000	2000	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2001	2001	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2002	2002	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2003	2003	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2004	2004	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2005	2005	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2006	2006	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2007	2007	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2008	2008	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2009	2009	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2010	2010	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2011	2011	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2012	2012	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2013	2013	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Saskatchewan	Railways	Full	Intensive	2014	2014	Saskatchewan	a	SK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	1991	1991	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	1992	1992	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	1993	1993	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	1994	1994	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	1995	1995	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	1998	1998	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	1999	1999	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2000	2000	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2001	2001	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2002	2002	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2003	2003	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2004	2004	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2005	2005	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2006	2006	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2007	2007	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2008	2008	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2009	2009	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Yukon	Railways	Full	Intensive	2010	2010	Yukon	a	YK	Normale	Chemins de fer	a	Intensive	0		0		1
Alberta	Recreation	Full	Intensive	1991	1991	Alberta	a	AB	Normale	Recreation	a	Intensive	118	118	118	118	1
Alberta	Recreation	Full	Intensive	1992	1992	Alberta	a	AB	Normale	Recreation	a	Intensive	107	107	107	107	1
Alberta	Recreation	Full	Intensive	1993	1993	Alberta	a	AB	Normale	Recreation	a	Intensive	64	64	64	64	1
Alberta	Recreation	Full	Intensive	1994	1994	Alberta	a	AB	Normale	Recreation	a	Intensive	109	109	109	109	1
Alberta	Recreation	Full	Intensive	1995	1995	Alberta	a	AB	Normale	Recreation	a	Intensive	100	100	100	100	1
Alberta	Recreation	Full	Intensive	1996	1996	Alberta	a	AB	Normale	Recreation	a	Intensive	34	34	34	34	1
Alberta	Recreation	Full	Intensive	1997	1997	Alberta	a	AB	Normale	Recreation	a	Intensive	20	20	20	20	1
Alberta	Recreation	Full	Intensive	1998	1998	Alberta	a	AB	Normale	Recreation	a	Intensive	99	99	99	99	1
Alberta	Recreation	Full	Intensive	1999	1999	Alberta	a	AB	Normale	Recreation	a	Intensive	113	113	113	113	1
Alberta	Recreation	Full	Intensive	2000	2000	Alberta	a	AB	Normale	Recreation	a	Intensive	76	76	76	76	1
Alberta	Recreation	Full	Intensive	2001	2001	Alberta	a	AB	Normale	Recreation	a	Intensive	135	135	135	135	1
Alberta	Recreation	Full	Intensive	2002	2002	Alberta	a	AB	Normale	Recreation	a	Intensive	232	232	232	232	1
Alberta	Recreation	Full	Intensive	2003	2003	Alberta	a	AB	Normale	Recreation	a	Intensive	313	313	313	313	1
Alberta	Recreation	Full	Intensive	2004	2004	Alberta	a	AB	Normale	Recreation	a	Intensive	275	275	275	275	1
Alberta	Recreation	Full	Intensive	2005	2005	Alberta	a	AB	Normale	Recreation	a	Intensive	280	280	280	280	1
Alberta	Recreation	Full	Intensive	2006	2006	Alberta	a	AB	Normale	Recreation	a	Intensive	355	355	355	355	1
Alberta	Recreation	Full	Intensive	2007	2007	Alberta	a	AB	Normale	Recreation	a	Intensive	321	321	321	321	1
Alberta	Recreation	Full	Intensive	2009	2009	Alberta	a	AB	Normale	Recreation	a	Intensive	381	381	381	381	1
Alberta	Recreation	Full	Intensive	2010	2010	Alberta	a	AB	Normale	Recreation	a	Intensive	403	403	403	403	1
Alberta	Recreation	Full	Intensive	2011	2011	Alberta	a	AB	Normale	Recreation	a	Intensive	343	343	343	343	1
Alberta	Recreation	Full	Intensive	2012	2012	Alberta	a	AB	Normale	Recreation	a	Intensive	515	515	515	515	1
Alberta	Recreation	Full	Intensive	2013	2013	Alberta	a	AB	Normale	Recreation	a	Intensive	458	458	458	458	1
Alberta	Recreation	Full	Intensive	2014	2014	Alberta	a	AB	Normale	Recreation	a	Intensive	392	392	392	392	1
Alberta	Recreation	Full	Intensive	2015	2015	Alberta	a	AB	Normale	Recreation	a	Intensive	340	340	340	340	1
Alberta	Recreation	Full	Intensive	2016	2016	Alberta	a	AB	Normale	Recreation	a	Intensive	275	275	275	275	1
British Columbia	Recreation	Full	Intensive	1991	1991	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	322	322	322	322	1
British Columbia	Recreation	Full	Intensive	1992	1992	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	407	407	407	407	1
British Columbia	Recreation	Full	Intensive	1993	1993	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	165	165	165	165	1
British Columbia	Recreation	Full	Intensive	1994	1994	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	209	209	209	209	1
British Columbia	Recreation	Full	Intensive	1995	1995	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	153	153	153	153	1
British Columbia	Recreation	Full	Intensive	1996	1996	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	94	94	94	94	1
British Columbia	Recreation	Full	Intensive	1997	1997	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	85	85	85	85	1
British Columbia	Recreation	Full	Intensive	1999	1999	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	113	113	113	113	1
British Columbia	Recreation	Full	Intensive	2001	2001	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	155	155	155	155	1
British Columbia	Recreation	Full	Intensive	2002	2002	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	162	162	162	162	1
British Columbia	Recreation	Full	Intensive	2003	2003	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	136	136	136	136	1
British Columbia	Recreation	Full	Intensive	2004	2004	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	81	81	81	81	1
British Columbia	Recreation	Full	Intensive	2005	2005	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	97	97	97	97	1
British Columbia	Recreation	Full	Intensive	2006	2006	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	174	174	174	174	1
British Columbia	Recreation	Full	Intensive	2007	2007	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	97	97	97	97	1
British Columbia	Recreation	Full	Intensive	2008	2008	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	159	159	159	159	1
British Columbia	Recreation	Full	Intensive	2009	2009	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	127	127	127	127	1
British Columbia	Recreation	Full	Intensive	2010	2010	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	87	87	87	87	1
British Columbia	Recreation	Full	Intensive	2011	2011	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	93	93	93	93	1
British Columbia	Recreation	Full	Intensive	2013	2013	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	103	103	103	103	1
British Columbia	Recreation	Full	Intensive	2014	2014	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	123	123	123	123	1
British Columbia	Recreation	Full	Intensive	2015	2015	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	83	83	83	83	1
British Columbia	Recreation	Full	Intensive	2016	2016	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	127	127	127	127	1
British Columbia	Recreation	Full	Intensive	2017	2017	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	88	88	88	88	1
British Columbia	Recreation	Full	Intensive	2018	2018	Colombie-Britannique	a	BC	Normale	Recreation	a	Intensive	72	72	72	72	1
Manitoba	Recreation	Full	Intensive	1996	1996	Manitoba	a	MB	Normale	Recreation	a	Intensive	44	44	44	44	1
Manitoba	Recreation	Full	Intensive	1997	1997	Manitoba	a	MB	Normale	Recreation	a	Intensive	45	45	45	45	1
Manitoba	Recreation	Full	Intensive	1998	1998	Manitoba	a	MB	Normale	Recreation	a	Intensive	60	60	60	60	1
Manitoba	Recreation	Full	Intensive	1999	1999	Manitoba	a	MB	Normale	Recreation	a	Intensive	53	53	53	53	1
Manitoba	Recreation	Full	Intensive	2000	2000	Manitoba	a	MB	Normale	Recreation	a	Intensive	54	54	54	54	1
Manitoba	Recreation	Full	Intensive	2001	2001	Manitoba	a	MB	Normale	Recreation	a	Intensive	44	44	44	44	1
Manitoba	Recreation	Full	Intensive	2002	2002	Manitoba	a	MB	Normale	Recreation	a	Intensive	40	40	40	40	1
Manitoba	Recreation	Full	Intensive	2003	2003	Manitoba	a	MB	Normale	Recreation	a	Intensive	52	52	52	52	1
Manitoba	Recreation	Full	Intensive	2004	2004	Manitoba	a	MB	Normale	Recreation	a	Intensive	20	20	20	20	1
Manitoba	Recreation	Full	Intensive	2005	2005	Manitoba	a	MB	Normale	Recreation	a	Intensive	19	19	19	19	1
Manitoba	Recreation	Full	Intensive	2006	2006	Manitoba	a	MB	Normale	Recreation	a	Intensive	41	41	41	41	1
Manitoba	Recreation	Full	Intensive	2007	2007	Manitoba	a	MB	Normale	Recreation	a	Intensive	47	47	47	47	1
Manitoba	Recreation	Full	Intensive	2008	2008	Manitoba	a	MB	Normale	Recreation	a	Intensive	45	45	45	45	1
Manitoba	Recreation	Full	Intensive	2009	2009	Manitoba	a	MB	Normale	Recreation	a	Intensive	16	16	16	16	1
Manitoba	Recreation	Full	Intensive	2010	2010	Manitoba	a	MB	Normale	Recreation	a	Intensive	25	25	25	25	1
Manitoba	Recreation	Full	Intensive	2011	2011	Manitoba	a	MB	Normale	Recreation	a	Intensive	19	19	19	19	1
Manitoba	Recreation	Full	Intensive	2012	2012	Manitoba	a	MB	Normale	Recreation	a	Intensive	50	50	50	50	1
Manitoba	Recreation	Full	Intensive	2013	2013	Manitoba	a	MB	Normale	Recreation	a	Intensive	32	32	32	32	1
Manitoba	Recreation	Full	Intensive	2014	2014	Manitoba	a	MB	Normale	Recreation	a	Intensive	25	25	25	25	1
Manitoba	Recreation	Full	Intensive	2015	2015	Manitoba	a	MB	Normale	Recreation	a	Intensive	23	23	23	23	1
Manitoba	Recreation	Full	Intensive	2016	2016	Manitoba	a	MB	Normale	Recreation	a	Intensive	22	22	22	22	1
Manitoba	Recreation	Full	Intensive	2017	2017	Manitoba	a	MB	Normale	Recreation	a	Intensive	21	21	21	21	1
Manitoba	Recreation	Full	Intensive	2018	2018	Manitoba	a	MB	Normale	Recreation	a	Intensive	17	17	17	17	1
New Brunswick	Recreation	Full	Intensive	1991	1991	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	39	39	39	39	1
New Brunswick	Recreation	Full	Intensive	1992	1992	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	39	39	39	39	1
New Brunswick	Recreation	Full	Intensive	1993	1993	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	33	33	33	33	1
New Brunswick	Recreation	Full	Intensive	1994	1994	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	65	65	65	65	1
New Brunswick	Recreation	Full	Intensive	1995	1995	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	63	63	63	63	1
New Brunswick	Recreation	Full	Intensive	1996	1996	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	29	29	29	29	1
New Brunswick	Recreation	Full	Intensive	1997	1997	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	46	46	46	46	1
New Brunswick	Recreation	Full	Intensive	1998	1998	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	39	39	39	39	1
New Brunswick	Recreation	Full	Intensive	1999	1999	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	49	49	49	49	1
New Brunswick	Recreation	Full	Intensive	2000	2000	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	36	36	36	36	1
New Brunswick	Recreation	Full	Intensive	2001	2001	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	64	64	64	64	1
New Brunswick	Recreation	Full	Intensive	2002	2002	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	22	22	22	22	1
New Brunswick	Recreation	Full	Intensive	2003	2003	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	19	19	19	19	1
New Brunswick	Recreation	Full	Intensive	2004	2004	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	16	16	16	16	1
New Brunswick	Recreation	Full	Intensive	2005	2005	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	12	12	12	12	1
New Brunswick	Recreation	Full	Intensive	2006	2006	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	15	15	15	15	1
New Brunswick	Recreation	Full	Intensive	2007	2007	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	20	20	20	20	1
New Brunswick	Recreation	Full	Intensive	2008	2008	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	15	15	15	15	1
New Brunswick	Recreation	Full	Intensive	2009	2009	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	11	11	11	11	1
New Brunswick	Recreation	Full	Intensive	2010	2010	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	19	19	19	19	1
New Brunswick	Recreation	Full	Intensive	2011	2011	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	3	3	3	3	1
New Brunswick	Recreation	Full	Intensive	2012	2012	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	23	23	23	23	1
New Brunswick	Recreation	Full	Intensive	2013	2013	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	12	12	12	12	1
New Brunswick	Recreation	Full	Intensive	2014	2014	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	8	8	8	8	1
New Brunswick	Recreation	Full	Intensive	2015	2015	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	23	23	23	23	1
New Brunswick	Recreation	Full	Intensive	2018	2018	Nouveau-Brunswick	a	NB	Normale	Recreation	a	Intensive	16	16	16	16	1
Newfoundland and Labrador	Recreation	Full	Intensive	1991	1991	Terre-Neuve-et-Labrador	a	NL	Normale	Recreation	a	Intensive	25	25	25	25	1
Newfoundland and Labrador	Recreation	Full	Intensive	1992	1992	Terre-Neuve-et-Labrador	a	NL	Normale	Recreation	a	Intensive	13	13	13	13	1
