# Guliya Ice Cap Ice Thickness Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/25130 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/guliya/guliya2018plateau-thickness.txt
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Core
#
# Dataset DOI: 
#
# Parameter_Keywords: physical properties
#--------------------
# Contribution_Date
#	Date: 2018-11-15
#--------------------
# File_Last_Modified_Date
#	Date: 2018-11-15
#--------------------
# Title
#	Study_Name: Guliya Ice Cap Ice Thickness Data
#--------------------
# Investigators
#	Investigators: Kutuzov, S.; Thompson, L.G.; Lavrentiev, I.; Tian, L. 
#--------------------
# Description_Notes_and_Keywords
#	Description: Ground-penetrating radar (GPR) ice thickness measurements for two areas (Plateau and Summit) of the Guliya Ice Cap, Tibetan Plateau, China
#--------------------
# Publication 
#	Authors: Stanislav Kutuzov, Lonnie G. Thompson, Ivan Lavrentiev, and Lide Tian 
#	Published_Date_or_Year: 2018-11-22    
#	Published_Title: Ice thickness measurements of Guliya ice cap, western Kunlun Mountains (Tibetan Plateau), China
#	Journal_Name: Journal of Glaciology
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 10.1017/jog.2018.91 
#	Online_Resource: https://www.cambridge.org/core/journals/journal-of-glaciology/article/ice-thickness-measurements-of-guliya-ice-cap-western-kunlun-mountains-tibetan-plateau-china/F3E348AF818A9D2FEA83BDBDB6603751 
#	Full_Citation: 
#	Abstract: Despite their high value and importance for various glaciological applications, detailed ice thickness measurements of alpine glaciers are still very limited. Knowledge of bedrock topography is essential for paleoglaciological studies. The Guliya ice cap located on the Tibetan Plateau is one of the highest and largest ice caps in mid-low latitude regions. A detailed ground-penetrating radar (GPR) survey was conducted on the Guliya ice cap in 2015 using 20 and 40 MHz frequency antennas. An empirical Bayesian kriging method was used for ice thickness interpolation and uncertainty assessment. GPR measurements revealed complex basal topography of the Guliya glacier with a maximum thickness of 371.12 ± 13 m. The internal reflections caused by changes in the dielectric properties were registered on the 40 MHz radargrams at the summit and were attributed to density variations. As a result of this fieldwork, one of the largest ice thickness datasets in High Mountain Asia was obtained. Guliya glacier elevation changes were assessed by differencing digital elevation models. The glacier gained mass from 2000 to 2015 with an average rate of 0.270 ± 0.11 m w.e. a-1 at the summit and 0.279 ± 0.11 m w.e. a-1 at the lower elevations.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation
#	Grant: 1502919 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Chinese Academy of Sciences
#	Grant: 
#------------------
# Site_Information 
#	Site_Name: Guliya Plateau
#	Location: Asia>Eastern Asia>China
#	Country: China
#	Northernmost_Latitude: 35.233
# 	Southernmost_Latitude: 35.233
# 	Easternmost_Longitude: 81.4683
# 	Westernmost_Longitude: 81.4683
# 	Elevation: 6050 m
#------------------
# Data_Collection   
#	Collection_Name: GP2018thick
#	Earliest_Year: 2015
#	Most_Recent_Year: 2015
#	Time_Unit: AD
#	Core_Length: 
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, free text) 
#
## FID	ID,,,,,,,,N,	
## lat	latitude, , , decimal degrees, , , , ,N,
## long	longitude, , , decimal degrees, , , , ,N,
## elev	elevation, , , m asl, , , , ,N, Elevation_HMA8 m filled by DEM_SRTM_X 
## depth_m	depth, , , m, , , , ,N,
## depth_err	depth error, , , m, , , , ,N, error estimation (Kutuzov et al. 2018) egpr(m)
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
FID	lat	long	elev	depth_m	depth_err
4639	35.234	81.477	6011.170898	215.5	11.5
4640	35.234	81.478	6010.44043	205.7	11.5
4641	35.234	81.478	6009.521484	209.6	11.5
4642	35.233	81.478	6009.521484	207.6	11.5
4643	35.233	81.478	6007.5625	209.6	11.5
4644	35.233	81.478	6007.5625	215.5	11.5
4645	35.233	81.478	6006.410156	221.4	11.6
4646	35.233	81.478	6006.410156	215.5	11.5
4647	35.233	81.479	6002.220703	215.5	11.5
4648	35.236	81.473	6027.87793	247.0	11.8
4649	35.236	81.473	6031.125	247.0	11.8
4650	35.236	81.473	6033.277344	245.1	11.8
4651	35.236	81.473	6033.086914	237.2	11.7
4652	35.236	81.472	6035.822266	227.3	11.6
4653	35.236	81.472	6037.431641	225.4	11.6
4654	35.236	81.472	6038.766602	217.5	11.5
4655	35.236	81.472	6038.766602	213.5	11.5
4656	35.236	81.472	6040.701172	203.7	11.4
4657	35.236	81.471	6040.701172	195.8	11.4
4658	35.237	81.471	6040.949219	184.0	11.3
4659	35.237	81.471	6041.853516	184.0	11.3
4660	35.237	81.471	6042.450195	182.0	11.3
4661	35.237	81.470	6039.020508	176.1	11.3
4662	35.237	81.470	6038.303223	174.1	11.3
4663	35.237	81.470	6043.811523	178.1	11.3
4664	35.236	81.470	6043.811523	186.0	11.3
4665	35.236	81.470	6043.811523	187.9	11.3
4666	35.236	81.470	6043.811523	193.8	11.4
4667	35.236	81.470	6043.811523	191.9	11.4
4668	35.236	81.470	6043.811523	203.7	11.4
4669	35.236	81.470	6043.811523	219.4	11.6
4670	35.236	81.470	6043.811523	227.3	11.6
4671	35.236	81.470	6043.811523	237.2	11.7
4672	35.236	81.470	6043.811523	249.0	11.8
4673	35.236	81.470	6043.811523	249.0	11.8
4674	35.236	81.470	6043.811523	254.9	11.9
4675	35.236	81.470	6043.811523	256.9	11.9
4676	35.236	81.470	6043.811523	258.8	11.9
4677	35.236	81.470	6043.811523	256.9	11.9
4678	35.236	81.470	6043.811523	256.9	11.9
4679	35.236	81.470	6044.375977	252.9	11.8
4680	35.236	81.469	6043.59375	260.8	11.9
4681	35.236	81.469	6043.59375	260.8	11.9
4682	35.236	81.469	6043.189453	258.8	11.9
4683	35.236	81.469	6043.189453	258.8	11.9
4684	35.236	81.469	6043.948242	258.8	11.9
4685	35.235	81.469	6045.601074	247.0	11.8
4686	35.235	81.468	6045.601074	249.0	11.8
4687	35.235	81.468	6041.993652	251.0	11.8
4688	35.235	81.468	6041.993652	252.9	11.8
4689	35.233	81.470	6033.141602	298.2	12.2
4690	35.233	81.470	6033.141602	298.2	12.2
4691	35.232	81.470	6033.141602	298.2	12.2
4692	35.232	81.470	6033.141602	298.2	12.2
4693	35.232	81.470	6033.141602	298.2	12.2
4694	35.233	81.470	6033.141602	298.2	12.2
4695	35.233	81.470	6033.141602	296.3	12.2
4696	35.233	81.470	6033.141602	296.3	12.2
4697	35.233	81.470	6033.141602	302.2	12.3
4698	35.232	81.470	6033.141602	300.2	12.3
4699	35.232	81.470	6034.260742	304.2	12.3
4700	35.232	81.470	6034.260742	300.2	12.3
4701	35.232	81.470	6034.260742	302.2	12.3
4702	35.232	81.470	6034.260742	300.2	12.3
4703	35.232	81.470	6034.260742	304.2	12.3
4704	35.232	81.470	6034.260742	298.2	12.2
4705	35.232	81.470	6034.260742	298.2	12.2
4706	35.232	81.470	6033.141602	296.3	12.2
4707	35.233	81.470	6033.141602	294.3	12.2
4708	35.233	81.470	6033.141602	294.3	12.2
4709	35.233	81.470	6033.141602	294.3	12.2
4710	35.233	81.470	6033.141602	294.3	12.2
4711	35.233	81.470	6033.141602	294.3	12.2
4712	35.233	81.470	6033.141602	294.3	12.2
4713	35.233	81.470	6033.141602	296.3	12.2
4714	35.232	81.470	6034.260742	300.2	12.3
4715	35.233	81.470	6034.749023	304.2	12.3
4716	35.233	81.470	6034.749023	302.2	12.3
4717	35.233	81.470	6034.904297	302.2	12.3
4718	35.233	81.470	6035.328125	300.2	12.3
4719	35.233	81.470	6035.328125	300.2	12.3
4720	35.233	81.470	6035.328125	306.1	12.3
4721	35.233	81.470	6035.328125	304.2	12.3
4722	35.233	81.470	6035.328125	308.1	12.3
4723	35.233	81.470	6035.328125	306.1	12.3
4724	35.233	81.470	6035.328125	306.1	12.3
4725	35.233	81.470	6035.328125	304.2	12.3
4726	35.233	81.470	6035.328125	312.0	12.4
4727	35.233	81.470	6035.931641	310.1	12.4
4728	35.233	81.470	6036.568359	306.1	12.3
4729	35.233	81.469	6036.568359	314.0	12.4
4730	35.233	81.469	6036.568359	314.0	12.4
4731	35.233	81.469	6036.568359	310.1	12.4
4732	35.233	81.469	6036.568359	308.1	12.3
4733	35.233	81.469	6036.568359	308.1	12.3
4734	35.233	81.469	6037.198242	300.2	12.3
4735	35.233	81.469	6037.198242	300.2	12.3
4736	35.233	81.469	6037.592773	306.1	12.3
4737	35.233	81.469	6037.592773	308.1	12.3
4738	35.233	81.469	6037.756836	302.2	12.3
4739	35.233	81.469	6037.614258	302.2	12.3
4740	35.233	81.469	6037.614258	302.2	12.3
4741	35.233	81.469	6037.614258	302.2	12.3
4742	35.233	81.469	6037.614258	304.2	12.3
4743	35.233	81.469	6037.614258	304.2	12.3
4744	35.233	81.469	6037.756836	300.2	12.3
4745	35.233	81.469	6037.756836	298.2	12.2
4746	35.233	81.469	6037.614258	302.2	12.3
4747	35.233	81.468	6037.614258	296.3	12.2
4748	35.233	81.468	6037.614258	290.4	12.2
4749	35.233	81.468	6037.286133	298.2	12.2
4750	35.233	81.468	6038.082031	292.3	12.2
4751	35.233	81.468	6038.082031	286.4	12.1
4752	35.233	81.468	6038.082031	294.3	12.2
4753	35.233	81.468	6038.082031	294.3	12.2
4754	35.233	81.468	6037.708984	292.3	12.2
4755	35.233	81.468	6037.708984	288.4	12.2
4756	35.232	81.468	6037.708984	290.4	12.2
4757	35.232	81.468	6037.708984	288.4	12.2
4758	35.232	81.468	6037.708984	290.4	12.2
4759	35.232	81.468	6037.708984	286.4	12.1
4760	35.232	81.468	6037.325195	282.5	12.1
4761	35.232	81.468	6037.325195	286.4	12.1
4762	35.232	81.468	6037.325195	286.4	12.1
4763	35.232	81.468	6037.325195	288.4	12.2
4764	35.232	81.468	6036.632813	286.4	12.1
4765	35.232	81.468	6036.632813	282.5	12.1
4766	35.232	81.469	6036.482422	280.5	12.1
4767	35.232	81.469	6036.482422	280.5	12.1
4768	35.232	81.469	6035.974609	276.6	12.0
4769	35.232	81.469	6035.974609	278.5	12.1
4770	35.232	81.469	6035.744141	276.6	12.0
4771	35.232	81.469	6035.744141	282.5	12.1
4772	35.232	81.469	6035.223633	272.6	12.0
4773	35.232	81.469	6035.223633	268.7	12.0
4774	35.232	81.469	6034.732422	270.7	12.0
4775	35.231	81.469	6034.732422	270.7	12.0
4776	35.231	81.469	6034.732422	270.7	12.0
4777	35.231	81.469	6034.010742	266.7	12.0
4778	35.231	81.469	6033.828125	268.7	12.0
4779	35.231	81.469	6033.828125	268.7	12.0
4780	35.231	81.470	6033.828125	266.7	12.0
4781	35.231	81.470	6032.876953	266.7	12.0
4782	35.231	81.470	6032.876953	266.7	12.0
4783	35.231	81.470	6032.988281	266.7	12.0
4784	35.231	81.470	6032.988281	266.7	12.0
4785	35.231	81.470	6032.988281	266.7	12.0
4786	35.231	81.470	6032.988281	266.7	12.0
4787	35.231	81.470	6032.988281	266.7	12.0
4788	35.231	81.470	6032.400391	270.7	12.0
4789	35.232	81.470	6032.400391	266.7	12.0
4790	35.232	81.470	6033.085938	276.6	12.0
4791	35.232	81.470	6033.085938	276.6	12.0
4792	35.232	81.470	6031.853516	274.6	12.0
4793	35.232	81.470	6031.853516	284.5	12.1
4794	35.232	81.470	6031.853516	288.4	12.2
4795	35.232	81.470	6031.853516	290.4	12.2
4796	35.232	81.470	6031.853516	290.4	12.2
4797	35.232	81.470	6032.889648	290.4	12.2
4798	35.232	81.470	6032.889648	296.3	12.2
4799	35.232	81.470	6032.889648	294.3	12.2
4800	35.232	81.471	6031.976563	294.3	12.2
4801	35.232	81.471	6031.976563	302.2	12.3
4802	35.232	81.471	6031.921875	294.3	12.2
4803	35.232	81.471	6031.921875	294.3	12.2
4804	35.232	81.471	6031.921875	296.3	12.2
4805	35.232	81.471	6031.921875	302.2	12.3
4806	35.232	81.471	6031.714844	298.2	12.2
4807	35.232	81.471	6031.714844	296.3	12.2
4808	35.232	81.471	6031.714844	300.2	12.3
4809	35.233	81.471	6031.714844	298.2	12.2
4810	35.233	81.471	6032.385742	302.2	12.3
4811	35.233	81.471	6032.385742	306.1	12.3
4812	35.233	81.471	6032.385742	300.2	12.3
4813	35.233	81.471	6032.385742	308.1	12.3
4814	35.233	81.471	6032.264648	308.1	12.3
4815	35.233	81.471	6032.270508	310.1	12.4
4816	35.233	81.471	6032.270508	317.9	12.4
4817	35.233	81.471	6032.270508	312.0	12.4
4818	35.233	81.471	6032.270508	321.9	12.5
4819	35.233	81.471	6028.98584	314.0	12.4
4820	35.233	81.471	6028.98584	314.0	12.4
4821	35.233	81.471	6028.98584	321.9	12.5
4822	35.233	81.471	6028.98584	321.9	12.5
4823	35.233	81.471	6031.075684	323.8	12.5
4824	35.233	81.471	6031.075684	323.8	12.5
4825	35.233	81.471	6031.075684	317.9	12.4
4826	35.233	81.471	6031.075684	323.8	12.5
4827	35.234	81.471	6033.588867	327.8	12.5
4828	35.234	81.471	6033.588867	327.8	12.5
4829	35.234	81.471	6033.588867	325.8	12.5
4830	35.233	81.471	6031.075684	323.8	12.5
4831	35.234	81.471	6031.075684	327.8	12.5
4832	35.234	81.471	6034.220703	325.8	12.5
4833	35.234	81.471	6034.220703	323.8	12.5
4834	35.234	81.471	6035.664063	331.7	12.6
4835	35.234	81.471	6035.664063	329.8	12.6
4836	35.234	81.471	6036.334961	331.7	12.6
4837	35.234	81.471	6036.334961	331.7	12.6
4838	35.234	81.471	6036.334961	325.8	12.5
4839	35.234	81.471	6036.334961	327.8	12.5
4840	35.234	81.471	6035.519531	319.9	12.5
4841	35.234	81.471	6035.519531	321.9	12.5
4842	35.234	81.471	6035.519531	325.8	12.5
4843	35.234	81.471	6035.519531	325.8	12.5
4844	35.234	81.471	6035.519531	319.9	12.5
4845	35.234	81.471	6035.076172	319.9	12.5
4846	35.234	81.471	6035.694336	317.9	12.4
4847	35.234	81.470	6035.694336	319.9	12.5
4848	35.234	81.470	6034.902344	319.9	12.5
4849	35.233	81.470	6034.902344	317.9	12.4
4850	35.233	81.470	6034.902344	312.0	12.4
4851	35.233	81.470	6034.902344	314.0	12.4
4852	35.233	81.470	6034.902344	316.0	12.4
4853	35.233	81.470	6034.435547	312.0	12.4
4854	35.233	81.470	6034.435547	312.0	12.4
4855	35.233	81.470	6034.435547	310.1	12.4
4856	35.233	81.470	6034.435547	312.0	12.4
4857	35.233	81.470	6034.435547	306.1	12.3
4858	35.233	81.470	6033.936523	306.1	12.3
4859	35.233	81.470	6033.936523	308.1	12.3
4860	35.233	81.470	6033.936523	310.1	12.4
4861	35.233	81.470	6033.936523	306.1	12.3
4862	35.233	81.470	6033.936523	308.1	12.3
4863	35.233	81.470	6033.936523	306.1	12.3
4864	35.233	81.470	6033.936523	306.1	12.3
4865	35.233	81.470	6033.936523	308.1	12.3
4866	35.233	81.470	6033.936523	308.1	12.3
4867	35.233	81.468	6037.614258	302.2	12.3
4868	35.233	81.468	6037.614258	306.1	12.3
4869	35.233	81.468	6037.614258	306.1	12.3
4870	35.233	81.468	6037.614258	306.1	12.3
4871	35.233	81.468	6037.614258	304.2	12.3
4872	35.233	81.468	6037.614258	304.2	12.3
4873	35.233	81.468	6037.614258	304.2	12.3
4874	35.233	81.468	6037.614258	306.1	12.3
4875	35.233	81.468	6037.614258	306.1	12.3
4876	35.233	81.468	6037.614258	306.1	12.3
4877	35.233	81.468	6037.614258	306.1	12.3
4878	35.233	81.468	6037.614258	304.2	12.3
4879	35.233	81.468	6037.614258	304.2	12.3
4880	35.233	81.468	6037.614258	306.1	12.3
4881	35.233	81.468	6037.614258	306.1	12.3
4882	35.233	81.468	6037.614258	306.1	12.3
4883	35.233	81.468	6037.614258	306.1	12.3
4884	35.233	81.468	6037.614258	306.1	12.3
4885	35.233	81.468	6037.614258	306.1	12.3
4886	35.233	81.468	6037.614258	306.1	12.3
4887	35.233	81.468	6037.614258	304.2	12.3
4888	35.233	81.468	6037.614258	306.1	12.3
4889	35.233	81.468	6037.614258	306.1	12.3
4890	35.233	81.468	6037.614258	306.1	12.3
4891	35.233	81.468	6037.614258	304.2	12.3
4892	35.233	81.468	6037.614258	304.2	12.3
4893	35.233	81.468	6037.614258	304.2	12.3
4894	35.233	81.468	6037.614258	306.1	12.3
4895	35.233	81.468	6037.614258	306.1	12.3
4896	35.233	81.468	6037.614258	304.2	12.3
4897	35.233	81.468	6037.614258	306.1	12.3
4898	35.233	81.468	6037.614258	304.2	12.3
4899	35.233	81.468	6037.614258	304.2	12.3
4900	35.233	81.468	6037.614258	304.2	12.3
4901	35.233	81.468	6037.614258	306.1	12.3
4902	35.233	81.468	6037.614258	306.1	12.3
4903	35.233	81.468	6037.614258	306.1	12.3
4904	35.233	81.468	6037.614258	304.2	12.3
4905	35.233	81.468	6037.614258	304.2	12.3
4906	35.233	81.468	6037.614258	306.1	12.3
4907	35.233	81.468	6037.614258	304.2	12.3
4908	35.233	81.468	6037.614258	306.1	12.3
4909	35.233	81.468	6037.614258	304.2	12.3
4910	35.233	81.468	6037.614258	304.2	12.3
4911	35.233	81.468	6037.286133	300.2	12.3
4912	35.234	81.466	6042.381348	270.7	12.0
4913	35.234	81.466	6043.561523	268.7	12.0
4914	35.234	81.465	6042.371094	270.7	12.0
4915	35.234	81.465	6040.531738	262.8	11.9
4916	35.234	81.465	6041.77002	260.8	11.9
4917	35.234	81.465	6043.408203	260.8	11.9
4918	35.234	81.464	6043.353516	251.0	11.8
4919	35.234	81.464	6043.353516	249.0	11.8
4920	35.235	81.455	6054.207031	223.4	11.6
4921	35.235	81.455	6052.690918	221.4	11.6
4922	35.235	81.455	6054.374512	219.4	11.6
4923	35.235	81.456	6054.374512	221.4	11.6
4924	35.235	81.456	6056.668945	227.3	11.6
4925	35.258	81.451	6165.046875	286.4	12.1
4926	35.258	81.451	6165.046875	286.4	12.1
4927	35.258	81.450	6165.046875	286.4	12.1
4928	35.258	81.450	6165.046875	286.4	12.1
4929	35.258	81.450	6165.046875	286.4	12.1
4930	35.258	81.450	6165.046875	286.4	12.1
4931	35.258	81.450	6165.046875	280.5	12.1
4932	35.258	81.450	6165.046875	282.5	12.1
4933	35.258	81.450	6165.046875	284.5	12.1
4934	35.258	81.450	6165.046875	282.5	12.1
4935	35.258	81.450	6165.046875	282.5	12.1
4936	35.258	81.450	6165.046875	282.5	12.1
4937	35.258	81.450	6168.560547	284.5	12.1
4938	35.258	81.450	6168.560547	284.5	12.1
4939	35.255	81.451	6156.157227	260.8	11.9
4940	35.255	81.451	6154.313965	270.7	12.0
4941	35.255	81.451	6154.313965	270.7	12.0
4942	35.255	81.451	6154.776855	276.6	12.0
4943	35.255	81.451	6154.776855	282.5	12.1
4944	35.254	81.451	6154.776855	296.3	12.2
4945	35.254	81.451	6151.241699	296.3	12.2
4946	35.254	81.451	6151.241699	298.2	12.2
4947	35.254	81.451	6149.504395	304.2	12.3
4948	35.254	81.451	6149.504395	300.2	12.3
4949	35.254	81.451	6147.922363	300.2	12.3
4950	35.254	81.451	6147.859375	300.2	12.3
4951	35.254	81.450	6148.151855	296.3	12.2
4952	35.253	81.450	6148.2	294.3	12.2
4953	35.253	81.450	6148.2	294.3	12.2
4954	35.253	81.450	6145.6	282.5	12.1
4955	35.253	81.450	6145.6	278.5	12.1
4956	35.253	81.450	6142.6	272.6	12.0
4957	35.253	81.450	6142.6	268.7	12.0
4958	35.253	81.450	6142.640625	270.7	12.0
4959	35.253	81.450	6142.7	262.8	11.9
4960	35.253	81.450	6142.7	264.8	11.9
4961	35.254	81.456	6148.353516	270.7	12.0
4962	35.254	81.456	6146.207031	264.8	11.9
4963	35.254	81.456	6149.246582	268.7	12.0
4964	35.254	81.456	6149.246582	272.6	12.0
4965	35.254	81.456	6151.875	266.7	12.0
4966	35.254	81.456	6153.408691	270.7	12.0
4967	35.255	81.456	6153.408691	280.5	12.1
4968	35.255	81.456	6154.666016	280.5	12.1
4969	35.255	81.456	6152.143066	286.4	12.1
4970	35.255	81.456	6152.143066	290.4	12.2
4971	35.255	81.456	6154.201172	294.3	12.2
4972	35.255	81.456	6157.799316	290.4	12.2
4973	35.256	81.456	6156.807617	288.4	12.2
4974	35.256	81.456	6157.593262	290.4	12.2
4975	35.256	81.456	6156.957031	286.4	12.1
4976	35.256	81.456	6156.957031	278.5	12.1
4977	35.256	81.456	6156.599121	280.5	12.1
4978	35.256	81.456	6156.599121	278.5	12.1
4979	35.256	81.456	6157.800781	286.4	12.1
4980	35.257	81.456	6157.800781	286.4	12.1
4981	35.257	81.456	6159.952148	282.5	12.1
4982	35.257	81.456	6163.696289	290.4	12.2
4983	35.257	81.456	6163.696289	294.3	12.2
4984	35.257	81.456	6163.696289	296.3	12.2
4985	35.257	81.456	6167.331543	292.3	12.2
4986	35.257	81.456	6166.478027	296.3	12.2
4987	35.258	81.456	6166.478027	282.5	12.1
4988	35.258	81.456	6168.041992	282.5	12.1
4989	35.258	81.456	6169.370117	282.5	12.1
4990	35.258	81.456	6169.370117	278.5	12.1
4991	35.258	81.456	6168.910645	282.5	12.1
4992	35.258	81.456	6168.910645	282.5	12.1
4993	35.259	81.456	6168.291992	274.6	12.0
4994	35.259	81.456	6169.075684	272.6	12.0
4995	35.259	81.456	6169.075684	272.6	12.0
4996	35.259	81.456	6173.198242	266.7	12.0
4997	35.259	81.456	6173.198242	272.6	12.0
4998	35.259	81.456	6173.198242	272.6	12.0
4999	35.259	81.456	6173.198242	266.7	12.0
5000	35.259	81.456	6173.198242	266.7	12.0
5001	35.259	81.456	6173.198242	266.7	12.0
5002	35.259	81.456	6173.198242	272.6	12.0
5003	35.259	81.456	6173.198242	266.7	12.0
5004	35.259	81.456	6173.198242	266.7	12.0
5005	35.259	81.456	6173.198242	266.7	12.0
5006	35.259	81.456	6173.198242	264.8	11.9
5007	35.259	81.456	6173.198242	264.8	11.9
5008	35.259	81.456	6173.198242	266.7	12.0
5009	35.259	81.456	6173.198242	266.7	12.0
5010	35.259	81.456	6173.198242	264.8	11.9
5011	35.259	81.456	6173.198242	266.7	12.0
5012	35.259	81.456	6173.198242	272.6	12.0
5013	35.259	81.456	6173.198242	272.6	12.0
5014	35.259	81.456	6174.995605	268.7	12.0
5015	35.259	81.456	6174.42334	268.7	12.0
5016	35.259	81.456	6174.42334	264.8	11.9
5017	35.259	81.456	6174.42334	252.9	11.8
5018	35.259	81.456	6174.42334	252.9	11.8
5019	35.259	81.456	6174.42334	252.9	11.8
5020	35.259	81.456	6174.42334	252.9	11.8
5021	35.259	81.456	6175.718262	247.0	11.8
5022	35.259	81.456	6175.718262	260.8	11.9
5023	35.259	81.456	6175.718262	252.9	11.8
5024	35.259	81.457	6172.884766	251.0	11.8
5025	35.259	81.457	6172.884766	251.0	11.8
5026	35.259	81.457	6172.884766	241.1	11.7
5027	35.259	81.457	6172.884766	239.1	11.7
5028	35.259	81.457	6175.724121	237.2	11.7
5029	35.259	81.457	6175.724121	239.1	11.7
5030	35.259	81.457	6175.724121	239.1	11.7
5031	35.259	81.457	6175.724121	235.2	11.7
5032	35.259	81.457	6175.507813	231.3	11.7
5033	35.259	81.457	6174.199219	227.3	11.6
5034	35.259	81.457	6172.251465	225.4	11.6
5035	35.258	81.458	6172.251465	227.3	11.6
5036	35.258	81.458	6171.342285	229.3	11.6
5037	35.258	81.458	6171.342285	229.3	11.6
5038	35.258	81.458	6171.994629	235.2	11.7
5039	35.258	81.458	6171.994629	233.2	11.7
5040	35.258	81.458	6167.614258	235.2	11.7
5041	35.245	81.458	6093.645996	280.5	12.1
5042	35.245	81.458	6093.645996	280.5	12.1
5043	35.245	81.458	6093.645996	274.6	12.0
5044	35.245	81.458	6096.481445	268.7	12.0
5045	35.245	81.458	6096.481445	264.8	11.9
5046	35.245	81.458	6096.481445	256.9	11.9
5047	35.245	81.458	6095.845215	254.9	11.9
5048	35.245	81.458	6095.845215	252.9	11.8
5049	35.245	81.458	6092.114746	247.0	11.8
5050	35.245	81.458	6091.20459	249.0	11.8
5051	35.244	81.458	6088.27002	245.1	11.8
5052	35.244	81.458	6088.27002	239.1	11.7
5053	35.244	81.458	6088.27002	245.1	11.8
5054	35.244	81.458	6084.86377	247.0	11.8
5055	35.244	81.459	6084.86377	237.2	11.7
5056	35.244	81.459	6085.42334	231.3	11.7
5057	35.244	81.459	6085.42334	225.4	11.6
5058	35.244	81.459	6085.42334	225.4	11.6
5059	35.244	81.459	6085.42334	223.4	11.6
5060	35.244	81.459	6085.42334	225.4	11.6
5061	35.244	81.459	6085.42334	219.4	11.6
5062	35.244	81.459	6085.42334	219.4	11.6
5063	35.244	81.459	6085.42334	219.4	11.6
5064	35.244	81.459	6085.42334	225.4	11.6
5065	35.244	81.459	6085.42334	225.4	11.6
5066	35.244	81.459	6085.42334	225.4	11.6
5067	35.244	81.459	6085.42334	219.4	11.6
5068	35.244	81.459	6084.25293	219.4	11.6
5069	35.244	81.459	6084.25293	219.4	11.6
5070	35.244	81.459	6084.25293	223.4	11.6
5071	35.244	81.459	6080.292969	221.4	11.6
5072	35.244	81.459	6080.292969	217.5	11.5
5073	35.244	81.459	6080.292969	219.4	11.6
5074	35.244	81.459	6080.292969	219.4	11.6
5075	35.244	81.459	6083.593262	213.5	11.5
5076	35.244	81.459	6083.593262	207.6	11.5
5077	35.244	81.459	6083.593262	203.7	11.4
5078	35.244	81.459	6083.593262	203.7	11.4
5079	35.244	81.459	6086.60498	201.7	11.4
5080	35.244	81.459	6086.60498	209.6	11.5
5081	35.244	81.459	6086.60498	209.6	11.5
5082	35.245	81.459	6085.087891	215.5	11.5
5083	35.245	81.459	6085.087891	213.5	11.5
5084	35.245	81.459	6085.087891	213.5	11.5
5085	35.245	81.459	6084.939453	217.5	11.5
5086	35.245	81.459	6084.939453	217.5	11.5
5087	35.245	81.459	6091.742676	223.4	11.6
5088	35.245	81.459	6091.742676	225.4	11.6
5089	35.245	81.459	6091.742676	217.5	11.5
5090	35.245	81.459	6094.60791	221.4	11.6
5091	35.245	81.459	6094.60791	219.4	11.6
5092	35.245	81.459	6094.60791	221.4	11.6
5093	35.246	81.459	6094.524414	221.4	11.6
5094	35.242	81.454	6080.328613	278.5	12.1
5095	35.242	81.454	6080.328613	274.6	12.0
5096	35.242	81.454	6080.328613	278.5	12.1
5097	35.241	81.454	6078.058594	268.7	12.0
5098	35.241	81.453	6078.945801	266.7	12.0
5099	35.241	81.453	6078.945801	268.7	12.0
5100	35.241	81.453	6078.945801	266.7	12.0
5101	35.241	81.453	6077.944336	268.7	12.0
5102	35.241	81.453	6076.762207	264.8	11.9
5103	35.241	81.453	6076.762207	272.6	12.0
5104	35.241	81.453	6077.103516	270.7	12.0
5105	35.241	81.453	6077.633789	260.8	11.9
5106	35.241	81.453	6077.633789	262.8	11.9
5107	35.241	81.453	6076.953125	260.8	11.9
5108	35.241	81.453	6073.603027	262.8	11.9
5109	35.241	81.452	6073.603027	260.8	11.9
5110	35.241	81.452	6074.223633	254.9	11.9
5111	35.240	81.452	6071.358887	256.9	11.9
