% Antarctica 2K 2017 temperature reconstruction
% weighting method : based on composite plus scaling (CPS)
% Temperature scaling method : based on CPS using NB2014 dataset as a target
% smoothing : 10-year binned averages
% col 1 : time, in year AD
% col 2 : East Antarctic Plateau
% col 3 : Wilkes Land Coast
% col 4 : Weddell Sea Coast
% col 5 : Antarctic Peninsula
% col 6 : West Antarctic Ice Sheet
% col 7 : Victoria Land Coast
% col 8 : Dronning Maud Land Coast
% col 9 : West Antarctica : WAIS+Peninsula
% col 10 : East Antarctica
% col 11 : Whole Antarctica


Time (year AD)	1. East Antarctic Plateau	2. Wilkes Land Coast	3. Weddell Sea Coast	4. Antarctic Peninsula	5. West Antarctic Ice Sheet	6. Victoria Land Coast	7. Dronning Maud Land Coast	West Antarctica	East Antarctica	All Antarctica
1080	-0.571478679	0.316678267	-0.14172306	-0.232208736	0.70651457	NaN	NaN	0.61629056	-0.200782152	0.285596432
1090	-0.422742788	0.411850368	-0.087446143	-0.34918731	0.174120628	NaN	NaN	0.118908974	-0.053191677	0.069864609
1100	-0.064369341	-0.236872889	0.302040989	-0.323936428	0.64067747	NaN	NaN	0.54741694	-0.197611148	0.179719278
1110	-0.334128588	0.133075728	0.080410247	-0.399173749	0.629215034	NaN	NaN	0.51788334	-0.161468195	0.200576579
1120	0.22059961	-0.103493623	0.258820481	-0.082764743	0.591036607	NaN	NaN	0.517951312	0.088525207	0.310935641
1130	0.363107286	0.196985738	0.215599974	-0.356917172	0.124999537	NaN	NaN	0.085657801	0.36049472	0.217025862
1140	0.384864396	0.332417008	NaN	-0.136358451	-0.111664396	0.544414939	NaN	-0.079825159	0.514093195	0.221130731
1150	0.151633534	0.109393415	-0.68398966	-0.877394528	0.62183652	0.621461561	NaN	0.471410643	0.312911308	0.494043965
1160	-0.10475372	-0.027078887	0.322143551	-0.430093196	0.067075032	0.545549055	NaN	0.029797633	0.072228265	0.061822633
1170	0.200312749	0.168221892	-0.124133318	-0.348671986	0.437051687	0.144728177	NaN	0.358882575	0.227565682	0.298220458
1180	0.185015644	0.234471203	0.019097434	-0.582629134	0.543827298	-0.232470221	NaN	0.426247607	0.165781456	0.350893336
1190	-0.193815569	-0.124226381	0.078902554	-0.874302583	0.616530898	-0.196561573	NaN	0.47938364	-0.21868062	0.178932121
1200	-0.117818831	0.25391458	0.679466584	-0.63725349	0.89036105	-0.406810536	NaN	0.73021993	-0.052628377	0.330737383
1210	-0.085062672	0.360039339	-0.578953776	-0.507391813	0.752568803	0.119217838	NaN	0.611584162	0.161335938	0.420255086
1220	-0.498218154	0.05666923	-0.145241008	-0.435246437	0.45209307	0.157521869	NaN	0.359580387	-0.210008222	0.033244978
1230	-0.102260915	0.23556464	0.250276893	-0.574383948	0.620503651	0.138563542	NaN	0.49809469	0.055675511	0.319575221
1240	0.311837978	0.290089904	0.864410151	-0.390928563	0.681198354	0.547711687	NaN	0.56807037	0.433435444	0.544809037
1250	-0.120462076	0.062453241	0.341240984	0.094300623	0.573545275	0.082328085	NaN	0.516518064	-0.033755313	0.169742744
1260	-0.264396228	-0.073369143	0.187958951	-0.409583296	0.340635841	0.570523315	NaN	0.266101134	-0.073147286	0.055946588
1270	-0.158779031	-0.18528666	0.594533261	0.139133821	0.23727151	1.171724461	NaN	0.224301477	0.071812656	0.154532172
1280	-0.243948073	-0.072117915	0.277917915	-0.871313703	0.522269918	0.057781071	NaN	0.395727675	-0.160105856	0.100937886
1290	-0.171618182	-0.054390337	0.291989708	-0.042260267	0.081922392	-1.536029742	NaN	0.078389865	-0.441918151	-0.268992173
1300	-0.313914478	0.30009409	0.181425619	-0.653795394	0.683955679	-1.077208389	NaN	0.543734205	-0.302102127	0.032971726
1310	0.100323056	0.351976508	0.109558961	-0.104356823	0.7199522	-0.895218581	NaN	0.63317614	0.011287834	0.277709421
1320	0.175304977	0.39346607	0.108553833	-0.182016167	0.231965793	-1.136898455	NaN	0.192330747	0.042866662	0.138559472
1330	-0.439113976	0.30927671	-0.522666603	-0.308631302	0.493674231	-1.267231833	NaN	0.412242717	-0.410080386	-0.088340475
1340	0.061848707	0.562490406	0.566389675	0.004170436	0.26950474	-0.379671488	NaN	0.25164076	0.172540285	0.179938522
1350	0.319533969	0.357489434	0.270882018	-0.420302038	0.502584159	-0.265096128	NaN	0.396343694	0.287421553	0.368424521
1360	-0.04553677	0.134274347	0.281435863	-0.63575905	0.442775136	-0.909776214	NaN	0.333945149	-0.171672814	0.018515621
1370	0.261299469	0.159182429	0.182933311	-0.876466945	0.419646537	0.407856584	NaN	0.29031143	0.316981424	0.359551377
1380	0.000589315	0.40639845	0.768922983	-0.997413514	0.086525783	-0.404971706	NaN	-0.013285085	0.061803176	0.084689106
1390	0.250922507	0.369583373	0.70258453	-0.388609605	0.241947414	-0.243149769	NaN	0.191715827	0.267724126	0.27715756
1400	0.014542059	0.447090007	NaN	0.020918469	1.113299228	-0.10169074	NaN	0.99176904	0.160525687	0.551749161
1410	-0.202525948	0.44450293	0.1467487	-0.613342451	0.115613235	0.318946191	NaN	0.0358094	0.109556246	0.089574391
1420	-0.039063839	0.003227859	0.747312729	-1.328509258	0.556270812	-0.540510164	NaN	0.39561403	-0.127337991	0.16770755
1430	-0.049001031	0.35673011	0.316615346	-0.765878389	0.41237718	-0.058168697	NaN	0.307124463	0.096295897	0.174885133
1440	0.090535636	-0.00554663	0.062820505	-0.150735993	0.42868731	0.94393953	NaN	0.365041675	0.254120522	0.263837236
1450	-0.33427445	0.185362535	0.066338453	-0.973554008	-0.52390371	-0.406978633	NaN	-0.52892	-0.211949662	-0.300920324
1460	0.234416986	0.239370135	0.232184587	0.310736752	0.417752584	-0.761916029	NaN	0.406086171	0.078204551	0.218382967
1470	-0.166956354	0.44944328	0.273394838	-0.177945107	0.251308763	-0.540198752	NaN	0.210458369	0.016938188	0.120264957
1480	-0.084864269	0.01951435	-0.433712768	-0.533106487	0.610877443	-0.795876635	NaN	0.4811964	-0.182942714	0.113386032
1490	0.089492738	0.071231098	0.621671719	-0.602932904	0.545524968	-0.885419725	NaN	0.43186141	-0.189455837	0.089276733
1500	-0.024576669	0.15117474	-0.150266648	-0.172688801	0.351628122	-0.723448345	NaN	0.30068533	-0.229246738	0.025777531
1510	0.167352263	0.364435463	-0.011056409	-0.849051702	0.159301899	-0.402707654	NaN	0.06251853	-0.019998266	-0.039397809
1520	-0.015729107	0.771400152	0.155794853	-0.446119776	0.449889728	0.108670473	NaN	0.349072005	0.236491931	0.291947538
1530	0.20081664	0.164305626	0.479948659	-0.214584651	0.426306031	0.5691904	NaN	0.3512269	0.219503532	0.276369536
1540	-0.277122352	0.0208228	0.564881982	-0.534497862	0.221961882	0.411751347	NaN	0.150486948	-0.1151189	0.019222822
1550	0.060818408	0.271650451	0.126646138	-1.201121137	0.67284689	0.303001035	NaN	0.49503424	0.142308006	0.320846447
1560	0.189375446	0.302377212	0.19398972	0.090951017	0.371249748	0.641610032	NaN	0.32706448	0.31508502	0.303229682
1570	-0.031923846	-0.090755275	0.100010244	-0.353000708	0.228149582	-0.34513285	NaN	0.173814039	-0.196602468	-0.019681811
1580	0.138763454	0.110172181	-0.277415351	-0.958712673	0.228269378	-0.606657256	NaN	0.132092081	-0.086355256	0.053790978
1590	-0.12184658	0.004210903	-0.118605114	0.523024521	-0.07630061	-0.145899621	NaN	-0.018290934	-0.093877485	-0.128035429
1600	0.364197476	0.300835247	0.341240984	-0.078281423	-0.249488362	0.657118406	NaN	-0.25818275	0.440961357	0.077442631
1610	-0.189501893	0.517994815	-0.262840994	0.028682686	0.476095745	-0.114439158	NaN	0.423036974	0.036301713	0.1713196
1620	-0.481898689	0.229278602	0.231179459	0.14023318	0.163350334	-0.790759756	NaN	0.160970786	-0.512081467	-0.207717831
1630	-0.054021772	0.011818282	0.21761023	0.01208925	0.352067788	-0.335397665	NaN	0.29189714	-0.163613706	-0.050019496
1640	-0.260400888	0.2050361	0.335210216	-0.708144911	0.225555315	0.228627433	NaN	0.12244446	-0.083744432	0.03473198
1650	0.042262573	0.42756981	0.004020512	-0.575560605	0.724896582	-1.073059271	NaN	0.56810593	-0.067759436	0.138077937
1660	0.284710867	0.048915099	0.879487072	-0.081716917	0.288569218	-0.23823057	NaN	0.23566275	0.103273139	0.106723119
1670	0.057528032	0.24238145	0.139712803	0.332477704	0.118103591	-0.212991058	NaN	0.137664944	-0.028489449	0.013194122
1680	-0.067179246	0.2475524	-0.070358966	-0.990986278	0.381766092	0.329269514	NaN	0.26405535	0.005998924	0.078025884
1690	-0.224889031	-0.36629093	-0.284953811	-0.589213831	0.505753693	0.676822355	NaN	0.39569915	-0.292431688	0.029224863
1700	-0.10145376	0.138576491	0.225651255	0.021828875	-0.007958359	-0.779517601	NaN	-0.011106277	-0.222444886	-0.129564639
1710	0.099938063	0.543886773	0.114584601	-0.301611443	0.121295609	-0.493231728	NaN	0.086131267	0.187305845	0.128888377
1720	-0.155603793	0.261136932	0.519148655	-0.461934501	0.270744519	-0.137196282	NaN	0.217047524	-0.113097043	0.052202456
1730	-0.580413563	0.11940658	0.534225576	-0.130933233	0.346126914	0.225634036	NaN	0.298734329	-0.24059973	0.034572056
1740	0.085777482	0.035372108	-0.009548717	-0.020399073	-0.629573705	-0.028750547	NaN	-0.58815433	0.031966715	-0.28675932
1750	-0.160005446	0.068006092	0.356317905	-0.210075565	-0.145841525	-0.928679019	NaN	-0.15318804	-0.279391373	-0.186225223
1760	-0.6075294	0.13976768	0.060810249	0.484240655	0.403778738	-0.669272184	NaN	0.39795323	-0.562756887	-0.01828327
1770	-0.377873884	0.32671693	0.159312801	0.249131185	0.119111881	-0.983193669	NaN	0.13559813	-0.304627871	-0.116695829
1780	-0.813788201	-0.080751812	-0.342246112	-0.052484441	0.089092874	-1.182905369	NaN	0.100322866	-0.738342831	-0.248515539
1790	-0.296716836	-0.02530331	0.241733304	-0.213919024	-0.074023931	-0.504012936	NaN	-0.09308116	-0.286739825	-0.166467356
1800	-0.250440407	-0.377800199	0.418133282	-0.089210588	0.037780921	-0.691091294	NaN	0.03455319	-0.34667177	-0.175510575
1810	0.015399999	-0.16665748	0.601569157	0.070657553	0.126268112	-0.393495877	NaN	0.107043029	0.012493938	0.023581534
1820	-0.503839568	0.049572413	-0.181425619	-0.052030812	0.304704846	-0.174726229	NaN	0.259504167	-0.335387683	-0.026106066
1830	-0.368208694	-0.05958929	0.189466644	0.251742733	0.460153395	-0.407739574	NaN	0.394887482	-0.371491837	0.033713087
1840	-0.527788903	0.153746661	0.121620498	-0.442930779	-0.236668297	-0.547047626	NaN	-0.266371989	-0.396820252	-0.266130822
1850	-0.768088241	0.233481322	-0.258317917	0.011399211	0.077648936	0.021382964	NaN	0.011475279	-0.479160005	-0.152043371
1860	-0.415549885	0.023503159	-0.602071722	-0.470277917	-0.027535781	0.620312437	NaN	-0.122851623	-0.078893148	-0.02260849
1870	-0.31119645	-0.249928338	-0.43522046	-0.219346785	0.101797852	-0.731599825	NaN	0.06629499	-0.349114748	-0.123920179
1880	-0.973669291	-0.24085142	0.19650254	-0.080650233	0.251552622	-1.049271239	NaN	0.18000257	-0.782861366	-0.21653869
1890	-0.334827503	0.061484363	-0.02613333	0.053559395	-0.103617523	-0.054816128	-0.261055353	-0.119494166	-0.278050582	-0.150758457
1900	-0.659507472	0.07656542	0.145241008	-0.183934029	-0.143617263	-0.247380499	-0.178537168	-0.142006645	-0.500031077	-0.280496968
1910	-0.238660867	0.115026293	0.528194807	-0.399310613	0.123274987	-0.038429388	-0.130676273	0.020443338	-0.139482328	-0.038524243
1920	-0.551703574	-0.136495687	-0.153784597	-0.549248953	0.070264244	-0.01942656	-0.154343492	-6.71E-05	-0.425147037	-0.128000264
1930	0.216839696	-0.04245673	-0.063323069	-0.169030499	0.317485728	0.101334653	-0.309136876	0.227812592	0.050394259	0.1214709
