Date,Time (GMT),Predicted (m),Verified (m),Preliminary (m),Forecast Guidance(m)
2017/08/29,15:36,-0.038,3.017,-,-
2017/08/29,15:42,-0.039,3.012,-,-
2017/08/29,15:48,-0.04,3.008,-,-
2017/08/29,15:54,-0.041,3.003,-,-
2017/08/29,16:00,-0.042,3.001,-,-
2017/08/29,16:06,-0.043,2.997,-,-
2017/08/29,16:12,-0.044,2.99,-,-
2017/08/29,16:18,-0.045,2.984,-,-
2017/08/29,16:24,-0.046,2.977,-,-
2017/08/29,16:30,-0.047,2.962,-,-
2017/08/29,16:36,-0.048,2.964,-,-
2017/08/29,16:42,-0.049,2.958,-,-
2017/08/29,16:48,-0.05,2.95,-,-
2017/08/29,16:54,-0.051,2.944,-,-
2017/08/29,17:00,-0.052,2.946,-,-
2017/08/29,17:06,-0.053,2.945,-,-
2017/08/29,17:12,-0.054,2.952,-,-
2017/08/29,17:18,-0.055,2.945,-,-
2017/08/29,17:24,-0.056,2.942,-,-
2017/08/29,17:30,-0.057,2.941,-,-
2017/08/29,17:36,-0.057,2.932,-,-
2017/08/29,17:42,-0.058,2.93,-,-
2017/08/29,17:48,-0.059,2.927,-,-
2017/08/29,17:54,-0.06,2.924,-,-
2017/08/29,18:00,-0.061,2.915,-,-
2017/08/29,18:06,-0.063,2.917,-,-
2017/08/29,18:12,-0.064,2.912,-,-
2017/08/29,18:18,-0.065,2.915,-,-
2017/08/29,18:24,-0.066,2.915,-,-
2017/08/29,18:30,-0.067,2.915,-,-
2017/08/29,18:36,-0.068,2.912,-,-
2017/08/29,18:42,-0.069,2.906,-,-
2017/08/29,18:48,-0.071,2.901,-,-
2017/08/29,18:54,-0.072,2.901,-,-
2017/08/29,19:00,-0.073,2.896,-,-
2017/08/29,19:06,-0.075,2.891,-,-
2017/08/29,19:12,-0.076,2.894,-,-
2017/08/29,19:18,-0.077,2.888,-,-
2017/08/29,19:24,-0.079,2.885,-,-
2017/08/29,19:30,-0.08,2.881,-,-
2017/08/29,19:36,-0.082,2.875,-,-
2017/08/29,19:42,-0.083,2.869,-,-
2017/08/29,19:48,-0.085,2.871,-,-
2017/08/29,19:54,-0.087,2.866,-,-
2017/08/29,20:00,-0.088,2.865,-,-
2017/08/29,20:06,-0.09,2.863,-,-
2017/08/29,20:12,-0.092,2.853,-,-
2017/08/29,20:18,-0.094,2.86,-,-
2017/08/29,20:24,-0.096,2.845,-,-
2017/08/29,20:30,-0.098,2.842,-,-
2017/08/29,20:36,-0.1,2.832,-,-
2017/08/29,20:42,-0.102,2.834,-,-
2017/08/29,20:48,-0.104,2.833,-,-
2017/08/29,20:54,-0.106,2.831,-,-
2017/08/29,21:00,-0.109,2.83,-,-
2017/08/29,21:06,-0.111,2.827,-,-
2017/08/29,21:12,-0.114,2.821,-,-
2017/08/29,21:18,-0.116,2.818,-,-
2017/08/29,21:24,-0.119,2.815,-,-
2017/08/29,21:30,-0.122,2.806,-,-
2017/08/29,21:36,-0.125,2.8,-,-
2017/08/29,21:42,-0.128,2.797,-,-
2017/08/29,21:48,-0.131,2.795,-,-
2017/08/29,21:54,-0.134,2.79,-,-
2017/08/29,22:00,-0.138,2.784,-,-
2017/08/29,22:06,-0.141,2.782,-,-
2017/08/29,22:12,-0.145,2.776,-,-
2017/08/29,22:18,-0.149,2.772,-,-
2017/08/29,22:24,-0.153,2.767,-,-
2017/08/29,22:30,-0.157,2.762,-,-
2017/08/29,22:36,-0.161,2.759,-,-
2017/08/29,22:42,-0.165,2.754,-,-
2017/08/29,22:48,-0.169,2.753,-,-
2017/08/29,22:54,-0.174,2.746,-,-
2017/08/29,23:00,-0.178,2.743,-,-
2017/08/29,23:06,-0.183,2.74,-,-
2017/08/29,23:12,-0.188,2.745,-,-
2017/08/29,23:18,-0.192,2.737,-,-
2017/08/29,23:24,-0.197,2.735,-,-
2017/08/29,23:30,-0.202,2.73,-,-
2017/08/29,23:36,-0.207,2.722,-,-
2017/08/29,23:42,-0.212,2.721,-,-
2017/08/29,23:48,-0.217,2.72,-,-
2017/08/29,23:54,-0.222,2.714,-,-
2017/08/30,00:00,-0.227,2.712,-,-
2017/08/30,00:06,-0.233,2.706,-,-
2017/08/30,00:12,-0.238,2.698,-,-
2017/08/30,00:18,-0.243,2.697,-,-
2017/08/30,00:24,-0.248,2.696,-,-
2017/08/30,00:30,-0.253,2.692,-,-
2017/08/30,00:36,-0.258,2.69,-,-
2017/08/30,00:42,-0.263,2.687,-,-
2017/08/30,00:48,-0.268,2.682,-,-
2017/08/30,00:54,-0.272,2.673,-,-
2017/08/30,01:00,-0.277,2.671,-,-
2017/08/30,01:06,-0.282,2.668,-,-
2017/08/30,01:12,-0.286,2.662,-,-
2017/08/30,01:18,-0.291,2.659,-,-
2017/08/30,01:24,-0.295,2.655,-,-
2017/08/30,01:30,-0.299,2.647,-,-
2017/08/30,01:36,-0.303,2.64,-,-
2017/08/30,01:42,-0.307,2.634,-,-
2017/08/30,01:48,-0.311,2.629,-,-
2017/08/30,01:54,-0.314,2.63,-,-
2017/08/30,02:00,-0.318,2.621,-,-
2017/08/30,02:06,-0.321,2.62,-,-
2017/08/30,02:12,-0.324,2.615,-,-
2017/08/30,02:18,-0.327,2.613,-,-
2017/08/30,02:24,-0.33,2.607,-,-
2017/08/30,02:30,-0.332,2.604,-,-
2017/08/30,02:36,-0.334,2.603,-,-
2017/08/30,02:42,-0.336,2.602,-,-
2017/08/30,02:48,-0.338,2.601,-,-
2017/08/30,02:54,-0.339,2.601,-,-
2017/08/30,03:00,-0.34,2.594,-,-
2017/08/30,03:06,-0.341,2.589,-,-
2017/08/30,03:12,-0.342,2.59,-,-
2017/08/30,03:18,-0.342,2.579,-,-
2017/08/30,03:24,-0.342,2.575,-,-
2017/08/30,03:30,-0.342,2.574,-,-
2017/08/30,03:36,-0.342,2.565,-,-
2017/08/30,03:42,-0.341,2.56,-,-
2017/08/30,03:48,-0.34,2.556,-,-
2017/08/30,03:54,-0.338,2.555,-,-
2017/08/30,04:00,-0.337,2.55,-,-
2017/08/30,04:06,-0.334,2.546,-,-
2017/08/30,04:12,-0.332,2.544,-,-
2017/08/30,04:18,-0.329,2.538,-,-
2017/08/30,04:24,-0.326,2.534,-,-
2017/08/30,04:30,-0.323,2.532,-,-
2017/08/30,04:36,-0.319,2.529,-,-
2017/08/30,04:42,-0.315,2.527,-,-
2017/08/30,04:48,-0.311,2.521,-,-
2017/08/30,04:54,-0.307,2.509,-,-
2017/08/30,05:00,-0.302,2.506,-,-
2017/08/30,05:06,-0.297,2.504,-,-
2017/08/30,05:12,-0.291,2.502,-,-
2017/08/30,05:18,-0.286,2.502,-,-
2017/08/30,05:24,-0.28,2.5,-,-
2017/08/30,05:30,-0.274,2.498,-,-
2017/08/30,05:36,-0.268,2.491,-,-
2017/08/30,05:42,-0.261,2.488,-,-
2017/08/30,05:48,-0.255,2.49,-,-
2017/08/30,05:54,-0.248,2.482,-,-
2017/08/30,06:00,-0.241,2.479,-,-
2017/08/30,06:06,-0.234,2.475,-,-
2017/08/30,06:12,-0.227,2.467,-,-
2017/08/30,06:18,-0.22,2.466,-,-
2017/08/30,06:24,-0.212,2.456,-,-
2017/08/30,06:30,-0.205,2.449,-,-
2017/08/30,06:36,-0.197,2.442,-,-
2017/08/30,06:42,-0.19,2.44,-,-
2017/08/30,06:48,-0.182,2.438,-,-
2017/08/30,06:54,-0.175,2.435,-,-
2017/08/30,07:00,-0.167,2.431,-,-
2017/08/30,07:06,-0.159,2.424,-,-
2017/08/30,07:12,-0.152,2.418,-,-
2017/08/30,07:18,-0.144,2.416,-,-
2017/08/30,07:24,-0.136,2.418,-,-
2017/08/30,07:30,-0.129,2.418,-,-
2017/08/30,07:36,-0.121,2.417,-,-
2017/08/30,07:42,-0.113,2.412,-,-
2017/08/30,07:48,-0.106,2.407,-,-
2017/08/30,07:54,-0.099,2.399,-,-
2017/08/30,08:00,-0.091,2.397,-,-
2017/08/30,08:06,-0.084,2.393,-,-
2017/08/30,08:12,-0.077,2.387,-,-
2017/08/30,08:18,-0.07,2.386,-,-
2017/08/30,08:24,-0.063,2.382,-,-
2017/08/30,08:30,-0.056,2.38,-,-
2017/08/30,08:36,-0.049,2.376,-,-
2017/08/30,08:42,-0.043,2.367,-,-
2017/08/30,08:48,-0.037,2.357,-,-
2017/08/30,08:54,-0.03,2.353,-,-
2017/08/30,09:00,-0.024,2.346,-,-
2017/08/30,09:06,-0.018,2.341,-,-
2017/08/30,09:12,-0.013,2.335,-,-
2017/08/30,09:18,-0.007,2.329,-,-
2017/08/30,09:24,-0.002,2.327,-,-
2017/08/30,09:30,0.003,2.326,-,-
2017/08/30,09:36,0.008,2.323,-,-
2017/08/30,09:42,0.012,2.317,-,-
2017/08/30,09:48,0.016,2.309,-,-
2017/08/30,09:54,0.02,2.302,-,-
2017/08/30,10:00,0.024,2.298,-,-
2017/08/30,10:06,0.028,2.299,-,-
2017/08/30,10:12,0.031,2.294,-,-
2017/08/30,10:18,0.034,2.294,-,-
2017/08/30,10:24,0.037,2.285,-,-
2017/08/30,10:30,0.039,2.273,-,-
2017/08/30,10:36,0.041,2.267,-,-
2017/08/30,10:42,0.043,2.262,-,-
2017/08/30,10:48,0.045,2.254,-,-
2017/08/30,10:54,0.046,2.25,-,-
2017/08/30,11:00,0.048,2.248,-,-
2017/08/30,11:06,0.049,2.25,-,-
2017/08/30,11:12,0.05,2.246,-,-
2017/08/30,11:18,0.05,2.244,-,-
2017/08/30,11:24,0.05,2.241,-,-
2017/08/30,11:30,0.051,2.231,-,-
2017/08/30,11:36,0.051,2.228,-,-
2017/08/30,11:42,0.051,2.227,-,-
2017/08/30,11:48,0.05,2.218,-,-
2017/08/30,11:54,0.05,2.214,-,-
2017/08/30,12:00,0.049,2.215,-,-
2017/08/30,12:06,0.049,2.211,-,-
2017/08/30,12:12,0.048,2.207,-,-
2017/08/30,12:18,0.047,2.199,-,-
2017/08/30,12:24,0.046,2.194,-,-
2017/08/30,12:30,0.045,2.192,-,-
2017/08/30,12:36,0.044,2.188,-,-
2017/08/30,12:42,0.043,2.179,-,-
2017/08/30,12:48,0.042,2.179,-,-
2017/08/30,12:54,0.04,2.171,-,-
2017/08/30,13:00,0.039,2.162,-,-
2017/08/30,13:06,0.038,2.155,-,-
2017/08/30,13:12,0.036,2.148,-,-
2017/08/30,13:18,0.035,2.146,-,-
2017/08/30,13:24,0.034,2.146,-,-
2017/08/30,13:30,0.032,2.139,-,-
2017/08/30,13:36,0.031,2.135,-,-
2017/08/30,13:42,0.029,2.13,-,-
2017/08/30,13:48,0.028,2.127,-,-
2017/08/30,13:54,0.026,2.124,-,-
2017/08/30,14:00,0.024,2.119,-,-
2017/08/30,14:06,0.023,2.116,-,-
2017/08/30,14:12,0.021,2.113,-,-
2017/08/30,14:18,0.019,2.106,-,-
2017/08/30,14:24,0.018,2.106,-,-
2017/08/30,14:30,0.016,2.105,-,-
2017/08/30,14:36,0.014,2.1,-,-
2017/08/30,14:42,0.012,2.093,-,-
2017/08/30,14:48,0.01,2.088,-,-
2017/08/30,14:54,0.008,2.081,-,-
2017/08/30,15:00,0.006,2.076,-,-
2017/08/30,15:06,0.004,2.071,-,-
2017/08/30,15:12,0.003,2.067,-,-
2017/08/30,15:18,0.001,2.06,-,-
2017/08/30,15:24,-0.001,2.055,-,-
2017/08/30,15:30,-0.003,2.054,-,-
2017/08/30,15:36,-0.005,2.05,-,-
2017/08/30,15:42,-0.007,2.043,-,-
2017/08/30,15:48,-0.009,2.036,-,-
2017/08/30,15:54,-0.011,2.032,-,-
2017/08/30,16:00,-0.013,2.025,-,-
2017/08/30,16:06,-0.015,2.025,-,-
2017/08/30,16:12,-0.017,2.023,-,-
2017/08/30,16:18,-0.019,2.02,-,-
2017/08/30,16:24,-0.02,2.015,-,-
2017/08/30,16:30,-0.022,2.01,-,-
2017/08/30,16:36,-0.024,2.001,-,-
2017/08/30,16:42,-0.026,1.999,-,-
2017/08/30,16:48,-0.027,1.992,-,-
2017/08/30,16:54,-0.029,1.981,-,-
2017/08/30,17:00,-0.03,1.974,-,-
2017/08/30,17:06,-0.032,1.968,-,-
2017/08/30,17:12,-0.034,1.965,-,-
2017/08/30,17:18,-0.035,1.96,-,-
2017/08/30,17:24,-0.037,1.954,-,-
2017/08/30,17:30,-0.038,1.95,-,-
2017/08/30,17:36,-0.04,1.945,-,-
2017/08/30,17:42,-0.041,1.941,-,-
2017/08/30,17:48,-0.043,1.939,-,-
2017/08/30,17:54,-0.044,1.938,-,-
2017/08/30,18:00,-0.045,1.933,-,-
2017/08/30,18:06,-0.047,1.93,-,-
2017/08/30,18:12,-0.049,1.925,-,-
2017/08/30,18:18,-0.05,1.92,-,-
2017/08/30,18:24,-0.052,1.914,-,-
2017/08/30,18:30,-0.053,1.91,-,-
2017/08/30,18:36,-0.055,1.902,-,-
2017/08/30,18:42,-0.056,1.895,-,-
2017/08/30,18:48,-0.058,1.89,-,-
2017/08/30,18:54,-0.06,1.887,-,-
2017/08/30,19:00,-0.061,1.88,-,-
2017/08/30,19:06,-0.063,1.872,-,-
2017/08/30,19:12,-0.065,1.87,-,-
2017/08/30,19:18,-0.066,1.86,-,-
2017/08/30,19:24,-0.068,1.851,-,-
2017/08/30,19:30,-0.07,1.843,-,-
2017/08/30,19:36,-0.071,1.839,-,-
2017/08/30,19:42,-0.073,1.833,-,-
2017/08/30,19:48,-0.075,1.826,-,-
2017/08/30,19:54,-0.076,1.826,-,-
2017/08/30,20:00,-0.078,1.82,-,-
2017/08/30,20:06,-0.08,1.813,-,-
2017/08/30,20:12,-0.081,1.805,-,-
2017/08/30,20:18,-0.083,1.797,-,-
2017/08/30,20:24,-0.084,1.793,-,-
2017/08/30,20:30,-0.086,1.791,-,-
2017/08/30,20:36,-0.087,1.789,-,-
2017/08/30,20:42,-0.089,1.786,-,-
2017/08/30,20:48,-0.09,1.781,-,-
2017/08/30,20:54,-0.092,1.772,-,-
2017/08/30,21:00,-0.093,1.765,-,-
2017/08/30,21:06,-0.095,1.759,-,-
2017/08/30,21:12,-0.096,1.753,-,-
2017/08/30,21:18,-0.098,1.748,-,-
2017/08/30,21:24,-0.1,1.746,-,-
2017/08/30,21:30,-0.101,1.742,-,-
2017/08/30,21:36,-0.103,1.73,-,-
2017/08/30,21:42,-0.105,1.726,-,-
2017/08/30,21:48,-0.107,1.721,-,-
2017/08/30,21:54,-0.109,1.717,-,-
2017/08/30,22:00,-0.111,1.717,-,-
2017/08/30,22:06,-0.113,1.705,-,-
2017/08/30,22:12,-0.116,1.7,-,-
2017/08/30,22:18,-0.118,1.693,-,-
2017/08/30,22:24,-0.121,1.685,-,-
2017/08/30,22:30,-0.124,1.675,-,-
2017/08/30,22:36,-0.127,1.67,-,-
2017/08/30,22:42,-0.13,1.666,-,-
2017/08/30,22:48,-0.133,1.659,-,-
2017/08/30,22:54,-0.137,1.653,-,-
2017/08/30,23:00,-0.141,1.651,-,-
2017/08/30,23:06,-0.144,1.638,-,-
2017/08/30,23:12,-0.149,1.64,-,-
2017/08/30,23:18,-0.153,1.637,-,-
2017/08/30,23:24,-0.157,1.631,-,-
2017/08/30,23:30,-0.162,1.626,-,-
2017/08/30,23:36,-0.166,1.619,-,-
2017/08/30,23:42,-0.171,1.611,-,-
2017/08/30,23:48,-0.176,1.602,-,-
2017/08/30,23:54,-0.181,1.593,-,-
2017/08/31,00:00,-0.186,1.588,-,-
2017/08/31,00:06,-0.191,1.582,-,-
2017/08/31,00:12,-0.196,1.574,-,-
2017/08/31,00:18,-0.201,1.566,-,-
2017/08/31,00:24,-0.207,1.559,-,-
2017/08/31,00:30,-0.212,1.549,-,-
2017/08/31,00:36,-0.218,1.547,-,-
2017/08/31,00:42,-0.223,1.542,-,-
2017/08/31,00:48,-0.228,1.535,-,-
2017/08/31,00:54,-0.234,1.529,-,-
2017/08/31,01:00,-0.239,1.528,-,-
2017/08/31,01:06,-0.245,1.521,-,-
2017/08/31,01:12,-0.25,1.516,-,-
2017/08/31,01:18,-0.255,1.511,-,-
2017/08/31,01:24,-0.26,1.505,-,-
2017/08/31,01:30,-0.266,1.496,-,-
2017/08/31,01:36,-0.271,1.491,-,-
2017/08/31,01:42,-0.276,1.483,-,-
2017/08/31,01:48,-0.281,1.473,-,-
2017/08/31,01:54,-0.286,1.471,-,-
2017/08/31,02:00,-0.291,1.46,-,-
2017/08/31,02:06,-0.295,1.457,-,-
2017/08/31,02:12,-0.3,1.451,-,-
2017/08/31,02:18,-0.305,1.448,-,-
2017/08/31,02:24,-0.309,1.44,-,-
2017/08/31,02:30,-0.314,1.435,-,-
2017/08/31,02:36,-0.318,1.428,-,-
2017/08/31,02:42,-0.322,1.42,-,-
2017/08/31,02:48,-0.326,1.413,-,-
2017/08/31,02:54,-0.33,1.409,-,-
2017/08/31,03:00,-0.333,1.404,-,-
2017/08/31,03:06,-0.337,1.399,-,-
2017/08/31,03:12,-0.34,1.393,-,-
2017/08/31,03:18,-0.343,1.387,-,-
2017/08/31,03:24,-0.346,1.384,-,-
2017/08/31,03:30,-0.348,1.371,-,-
2017/08/31,03:36,-0.35,1.365,-,-
2017/08/31,03:42,-0.352,1.355,-,-
2017/08/31,03:48,-0.354,1.344,-,-
2017/08/31,03:54,-0.356,1.333,-,-
2017/08/31,04:00,-0.357,1.324,-,-
2017/08/31,04:06,-0.358,1.321,-,-
2017/08/31,04:12,-0.358,1.316,-,-
2017/08/31,04:18,-0.359,1.313,-,-
2017/08/31,04:24,-0.358,1.304,-,-
2017/08/31,04:30,-0.358,1.296,-,-
2017/08/31,04:36,-0.357,1.29,-,-
2017/08/31,04:42,-0.356,1.288,-,-
2017/08/31,04:48,-0.354,1.28,-,-
2017/08/31,04:54,-0.352,1.277,-,-
2017/08/31,05:00,-0.35,1.269,-,-
2017/08/31,05:06,-0.347,1.258,-,-
2017/08/31,05:12,-0.344,1.254,-,-
2017/08/31,05:18,-0.341,1.245,-,-
2017/08/31,05:24,-0.337,1.241,-,-
2017/08/31,05:30,-0.333,1.237,-,-
2017/08/31,05:36,-0.329,1.228,-,-
2017/08/31,05:42,-0.325,1.226,-,-
2017/08/31,05:48,-0.32,1.219,-,-
2017/08/31,05:54,-0.314,1.212,-,-
2017/08/31,06:00,-0.309,1.202,-,-
2017/08/31,06:06,-0.303,1.193,-,-
2017/08/31,06:12,-0.297,1.187,-,-
2017/08/31,06:18,-0.291,1.178,-,-
2017/08/31,06:24,-0.285,1.173,-,-
2017/08/31,06:30,-0.278,1.165,-,-
2017/08/31,06:36,-0.271,1.16,-,-
2017/08/31,06:42,-0.264,1.154,-,-
2017/08/31,06:48,-0.257,1.146,-,-
2017/08/31,06:54,-0.25,1.135,-,-
2017/08/31,07:00,-0.242,1.13,-,-
2017/08/31,07:06,-0.235,1.118,-,-
2017/08/31,07:12,-0.227,1.108,-,-
2017/08/31,07:18,-0.219,1.097,-,-
2017/08/31,07:24,-0.211,1.097,-,-
2017/08/31,07:30,-0.203,1.092,-,-
2017/08/31,07:36,-0.195,1.087,-,-
2017/08/31,07:42,-0.187,1.088,-,-
2017/08/31,07:48,-0.179,1.079,-,-
2017/08/31,07:54,-0.171,1.075,-,-
2017/08/31,08:00,-0.163,1.071,-,-
2017/08/31,08:06,-0.154,1.059,-,-
2017/08/31,08:12,-0.146,1.057,-,-
2017/08/31,08:18,-0.138,1.043,-,-
2017/08/31,08:24,-0.129,1.035,-,-
2017/08/31,08:30,-0.121,1.027,-,-
2017/08/31,08:36,-0.113,1.017,-,-
2017/08/31,08:42,-0.104,1.017,-,-
2017/08/31,08:48,-0.096,1.015,-,-
2017/08/31,08:54,-0.088,1.011,-,-
2017/08/31,09:00,-0.08,1.013,-,-
2017/08/31,09:06,-0.072,1.003,-,-
2017/08/31,09:12,-0.064,1.002,-,-
2017/08/31,09:18,-0.056,0.995,-,-
2017/08/31,09:24,-0.048,0.986,-,-
2017/08/31,09:30,-0.041,0.985,-,-
2017/08/31,09:36,-0.033,0.976,-,-
2017/08/31,09:42,-0.026,0.971,-,-
2017/08/31,09:48,-0.019,0.974,-,-
2017/08/31,09:54,-0.012,0.965,-,-
2017/08/31,10:00,-0.005,0.966,-,-
2017/08/31,10:06,0.001,0.963,-,-
2017/08/31,10:12,0.007,0.954,-,-
2017/08/31,10:18,0.013,0.954,-,-
2017/08/31,10:24,0.018,0.947,-,-
2017/08/31,10:30,0.023,0.942,-,-
2017/08/31,10:36,0.028,0.933,-,-
2017/08/31,10:42,0.033,0.923,-,-
2017/08/31,10:48,0.037,0.921,-,-
2017/08/31,10:54,0.041,0.91,-,-
2017/08/31,11:00,0.045,0.903,-,-
2017/08/31,11:06,0.048,0.901,-,-
2017/08/31,11:12,0.051,0.894,-,-
2017/08/31,11:18,0.054,0.895,-,-
2017/08/31,11:24,0.056,0.892,-,-
2017/08/31,11:30,0.059,0.883,-,-
2017/08/31,11:36,0.06,0.88,-,-
2017/08/31,11:42,0.062,0.87,-,-
2017/08/31,11:48,0.063,0.863,-,-
2017/08/31,11:54,0.065,0.864,-,-
2017/08/31,12:00,0.065,0.856,-,-
2017/08/31,12:06,0.066,0.857,-,-
2017/08/31,12:12,0.067,0.855,-,-
2017/08/31,12:18,0.067,0.852,-,-
2017/08/31,12:24,0.067,0.847,-,-
2017/08/31,12:30,0.067,0.841,-,-
2017/08/31,12:36,0.067,0.836,-,-
2017/08/31,12:42,0.066,0.837,-,-
2017/08/31,12:48,0.066,0.831,-,-
2017/08/31,12:54,0.066,0.832,-,-
2017/08/31,13:00,0.065,0.831,-,-
2017/08/31,13:06,0.064,0.822,-,-
2017/08/31,13:12,0.063,0.819,-,-
2017/08/31,13:18,0.063,0.812,-,-
2017/08/31,13:24,0.062,0.806,-,-
2017/08/31,13:30,0.061,0.805,-,-
2017/08/31,13:36,0.06,0.8,-,-
2017/08/31,13:42,0.058,0.798,-,-
2017/08/31,13:48,0.057,0.795,-,-
2017/08/31,13:54,0.056,0.791,-,-
2017/08/31,14:00,0.055,0.787,-,-
2017/08/31,14:06,0.053,0.783,-,-
2017/08/31,14:12,0.052,0.78,-,-
2017/08/31,14:18,0.051,0.773,-,-
2017/08/31,14:24,0.049,0.764,-,-
2017/08/31,14:30,0.047,0.756,-,-
2017/08/31,14:36,0.046,0.75,-,-
2017/08/31,14:42,0.044,0.742,-,-
2017/08/31,14:48,0.042,0.739,-,-
2017/08/31,14:54,0.04,0.738,-,-
2017/08/31,15:00,0.038,0.733,-,-
2017/08/31,15:06,0.036,0.728,-,-
2017/08/31,15:12,0.034,0.726,-,-
2017/08/31,15:18,0.032,0.724,-,-
2017/08/31,15:24,0.03,0.721,-,-
2017/08/31,15:30,0.028,0.719,-,-
2017/08/31,15:36,0.026,0.74,-,-
2017/08/31,15:42,0.023,0.702,-,-
2017/08/31,15:48,0.021,0.695,-,-
2017/08/31,15:54,0.019,0.691,-,-
2017/08/31,16:00,0.016,0.687,-,-
2017/08/31,16:06,0.014,0.681,-,-
2017/08/31,16:12,0.012,0.676,-,-
2017/08/31,16:18,0.01,0.671,-,-
2017/08/31,16:24,0.007,0.667,-,-
2017/08/31,16:30,0.005,0.662,-,-
2017/08/31,16:36,0.003,0.656,-,-
2017/08/31,16:42,0.001,0.657,-,-
2017/08/31,16:48,-0.002,0.65,-,-
2017/08/31,16:54,-0.004,0.645,-,-
2017/08/31,17:00,-0.006,0.644,-,-
2017/08/31,17:06,-0.008,0.638,-,-
2017/08/31,17:12,-0.01,0.632,-,-
2017/08/31,17:18,-0.012,0.63,-,-
2017/08/31,17:24,-0.013,0.622,-,-
2017/08/31,17:30,-0.015,0.62,-,-
2017/08/31,17:36,-0.017,0.616,-,-
2017/08/31,17:42,-0.019,0.609,-,-
2017/08/31,17:48,-0.021,0.608,-,-
2017/08/31,17:54,-0.022,0.6,-,-
2017/08/31,18:00,-0.024,0.596,-,-
2017/08/31,18:06,-0.026,0.596,-,-
2017/08/31,18:12,-0.028,0.593,-,-
2017/08/31,18:18,-0.029,0.592,-,-
2017/08/31,18:24,-0.031,0.586,-,-
2017/08/31,18:30,-0.033,0.575,-,-
2017/08/31,18:36,-0.035,0.574,-,-
2017/08/31,18:42,-0.036,0.569,-,-
2017/08/31,18:48,-0.038,0.561,-,-
2017/08/31,18:54,-0.04,0.563,-,-
2017/08/31,19:00,-0.042,0.555,-,-
2017/08/31,19:06,-0.043,0.547,-,-
2017/08/31,19:12,-0.045,0.544,-,-
2017/08/31,19:18,-0.047,0.54,-,-
2017/08/31,19:24,-0.049,0.536,-,-
2017/08/31,19:30,-0.051,0.53,-,-
2017/08/31,19:36,-0.053,0.528,-,-
2017/08/31,19:42,-0.055,0.524,-,-
2017/08/31,19:48,-0.056,0.52,-,-
2017/08/31,19:54,-0.058,0.519,-,-
2017/08/31,20:00,-0.06,0.512,-,-
2017/08/31,20:06,-0.062,0.51,-,-
2017/08/31,20:12,-0.063,0.505,-,-
2017/08/31,20:18,-0.065,0.497,-,-
2017/08/31,20:24,-0.067,0.497,-,-
2017/08/31,20:30,-0.068,0.494,-,-
2017/08/31,20:36,-0.07,0.486,-,-
2017/08/31,20:42,-0.071,0.484,-,-
2017/08/31,20:48,-0.073,0.478,-,-
2017/08/31,20:54,-0.074,0.474,-,-
2017/08/31,21:00,-0.075,0.471,-,-
2017/08/31,21:06,-0.076,0.465,-,-
2017/08/31,21:12,-0.078,0.462,-,-
2017/08/31,21:18,-0.079,0.46,-,-
2017/08/31,21:24,-0.08,0.457,-,-
2017/08/31,21:30,-0.081,0.458,-,-
2017/08/31,21:36,-0.082,0.455,-,-
2017/08/31,21:42,-0.083,0.455,-,-
2017/08/31,21:48,-0.085,0.443,-,-
2017/08/31,21:54,-0.086,0.441,-,-
2017/08/31,22:00,-0.087,0.437,-,-
2017/08/31,22:06,-0.088,0.432,-,-
2017/08/31,22:12,-0.09,0.429,-,-
2017/08/31,22:18,-0.091,0.426,-,-
2017/08/31,22:24,-0.093,0.422,-,-
2017/08/31,22:30,-0.095,0.421,-,-
2017/08/31,22:36,-0.097,0.416,-,-
2017/08/31,22:42,-0.099,0.416,-,-
2017/08/31,22:48,-0.101,0.408,-,-
2017/08/31,22:54,-0.103,0.404,-,-
2017/08/31,23:00,-0.106,0.402,-,-
2017/08/31,23:06,-0.109,0.395,-,-
2017/08/31,23:12,-0.112,0.394,-,-
2017/08/31,23:18,-0.115,0.393,-,-
2017/08/31,23:24,-0.118,0.386,-,-
2017/08/31,23:30,-0.122,0.384,-,-
2017/08/31,23:36,-0.126,0.384,-,-
2017/08/31,23:42,-0.13,0.375,-,-
2017/08/31,23:48,-0.134,0.374,-,-
2017/08/31,23:54,-0.138,0.366,-,-
2017/09/01,00:00,-0.142,0.366,-,-
2017/09/01,00:06,-0.147,0.357,-,-
2017/09/01,00:12,-0.152,0.354,-,-
2017/09/01,00:18,-0.157,0.35,-,-
2017/09/01,00:24,-0.162,0.345,-,-
2017/09/01,00:30,-0.167,0.342,-,-
2017/09/01,00:36,-0.172,0.338,-,-
2017/09/01,00:42,-0.177,0.331,-,-
2017/09/01,00:48,-0.183,0.33,-,-
2017/09/01,00:54,-0.188,0.329,-,-
2017/09/01,01:00,-0.194,0.321,-,-
2017/09/01,01:06,-0.199,0.322,-,-
2017/09/01,01:12,-0.205,0.315,-,-
2017/09/01,01:18,-0.211,0.313,-,-
2017/09/01,01:24,-0.216,0.308,-,-
2017/09/01,01:30,-0.222,0.3,-,-
2017/09/01,01:36,-0.228,0.297,-,-
2017/09/01,01:42,-0.233,0.29,-,-
2017/09/01,01:48,-0.239,0.286,-,-
2017/09/01,01:54,-0.245,0.278,-,-
2017/09/01,02:00,-0.25,0.275,-,-
2017/09/01,02:06,-0.256,0.271,-,-
