QUELCCAYA SUMMIT CORE PARTICLE SIZES, CONDUCTIVITY, DELTA 18-O AND ACCUMULATION

REFERENCES:

Thompson, L.G., E. Mosley-Thompson, P. Grootes, and M. Pourchet. 1984. Tropical glaciers: potential for paleoclimatic reconstruction. Journal of Geophysical Research, 89 (D3), 4638-4646.

Thompson, L.G., E. Mosley-Thompson and Benjamin Morales Arnao. 1984. Major El Niño/Southern Oscillation events recorded in stratigraphy of the tropical Quelccaya Ice Cap. Science, 226 (4670), 50-52.

 Thompson, L. G., E. Mosley-Thompson, J. F. Bolzan and B. R. Koci. 1985. A 1500 year record of tropical precipitation recorded in ice cores from the Quelccaya Ice Cap, Peru. Science, 229(4717), 971-973

Thompson, L.G. and E. Mosley-Thompson. 1987. Evidence of abrupt climatic change during the last 1,500 years recorded in ice cores from the tropical Quelccaya ice cap, Peru. Abrupt Climatic Change - Evidence and Implications, NATO/NSF Workshop volume. D. Reidel Publishing Co., 99-110

Shimada, I., C.B. Schaaf, L.G. Thompson and E. Mosley-Thompson. 1991. Cultural impacts of severe droughts in the prehistoric Andes: Application of a 1,500-year ice core precipitation record. World Archaeology: Archaeology and Arid Environment, 22(3), 247-270. 

Brecher, H.H. and Thompson, L.G. 1993. Measurement of the retreat of Qori Kalis in the tropical Andes of Peru by Terrestrial Photogrammertry. Photogrammetric Engineering and Remote Sensing, 59(6), 1017-1022

Thompson, L.G., M.E. Davis and E. Mosley-Thompson. 1994. Glacial records of global climate: A 1500-year tropical ice core record of climate. Human Ecology, 22(1), 83-95.

DATA DESCRIPTION:


YEAR   0.63-0.80   >0.63     >1.59   COND     O18    ACCUM    ACCUM (STAND.
                                                      (M)     DEV FROM MEAN) 

DATA:

 936    439260.  1368260.   100660.   7.60   -18.40   1.248   -0.569 
 935    439260.  1368260.   100660.   7.60   -18.40   1.250   -0.564 
 934    837080.  2316140.    23260.   2.92   -16.88   1.877    1.284 
 933   1245020.  3531840.    98200.  29.30   -16.95   1.253   -0.554 
 932   1245020.  3531840.    98200.  29.30   -16.95   1.255   -0.548 
 931    775460.  1907800.    55740.   0.00   -18.43   1.257   -0.543 
 930    775460.  1907800.    55740.   0.00   -18.43   1.259   -0.538 
 929    775460.  1907800.    55740.   0.00   -18.43   1.260   -0.533 
 928    938700.  1327280.     9320.   2.01   -17.23   1.199   -0.713 
 927    938700.  1327280.     9320.   2.01   -17.23   0.632   -2.383 
 926    473560.  1922660.   201140.   2.51   -17.77   1.266   -0.516 
 925   1239000.  2476500.    42380.   3.09   -18.70   1.901    1.356 
 924   1239000.  2476500.    42380.   3.09   -18.70   1.269   -0.506 
 923    432760.   737920.     6820.   2.50   -18.74   0.954   -1.436 
 922    432760.   737920.     6820.   2.50   -18.74   1.273   -0.494 
 921    979660.  1503480.    68980.   2.29   -18.04   1.594    0.451 
 920    979660.  1503480.    68980.   2.29   -18.04   1.277   -0.483 
 919    147080.   508360.    25820.   8.60   -17.97   1.919    1.407 
 918    147080.   508360.    25820.   8.60   -17.97   0.961   -1.415 
 917     56380.   128880.    17200.   5.73   -16.13   0.962   -1.410 
 916     56380.   128880.    17200.   5.73   -16.13   1.928    1.433 
 915    263680.  1467000.   123340.   2.90   -16.78   1.545    0.305 
 914    263680.  1467000.   123340.   2.90   -16.78   1.289   -0.448 
 913     50060.    75940.     2720.   5.00   -17.25   1.937    1.461 
 912   1417000.  2621240.    35420.   3.50   -17.35   1.293   -0.435 
 911   1417000.  2621240.    35420.   3.50   -17.35   1.619    0.525 
 910    327900.  1398600.    24280.   2.61   -17.62   0.973   -1.378 
 909    327900.  1398600.    24280.   2.61   -17.62   1.950    1.498 
 908    228660.   453420.    13340.   9.15   -18.07   1.302   -0.410 
 907    228660.   453420.    13340.   9.15   -18.07   1.304   -0.404 
 906    737400.  1851580.    29580.   2.66   -19.03   1.633    0.565 
 905    737400.  1851580.    29580.   2.66   -19.03   1.308   -0.391 
 904    704700.  1945560.    31980.   2.01   -17.93   1.638    0.581 
 903    704700.  1945560.    31980.   2.01   -17.93   0.985   -1.344 
 902    704700.  1945560.    31980.   2.01   -17.93   0.986   -1.340 
 901     60100.   333080.    26360.   5.60   -19.10   1.317   -0.364 
 900     60100.   333080.    26360.   5.60   -19.10   0.990   -1.329 
 899    123820.   307460.    15480.   2.81   -19.08   0.992   -1.324 
 898    123820.   307460.    15480.   2.81   -19.08   1.324   -0.344 
 897    123820.   307460.    15480.   2.81   -19.08   1.327   -0.337 
 896   1236300.  2677540.    17040.   2.60   -17.85   1.993    1.627 
 895    149680.   447560.    10360.   3.36   -18.74   1.664    0.657 
 894    149680.   447560.    10360.   3.36   -18.74   1.000   -1.298 
 893    311180.  1007960.    21320.   4.00   -18.51   1.336   -0.309 
 892     12840.    27660.     1800.   4.00   -17.27   1.673    0.684 
 891     12840.    27660.     1800.   4.00   -17.27   1.341   -0.295 
 890     12840.    27660.     1800.   4.00   -17.27   1.008   -1.277 
 889     75400.   146160.     5900.   7.80   -16.71   2.019    1.702 
 888    546380.  1195920.    20580.   2.49   -18.70   2.023    1.713 
 887   1205620.  2781640.    21520.   2.34   -18.21   1.013   -1.260 
 886   1205620.  2781640.    21520.   2.34   -18.21   1.692    0.739 
 885         0.        0.        0.   0.00   -17.90   1.356   -0.250 
 884         0.        0.        0.   0.00   -17.90   1.359   -0.243 
 883         0.        0.        0.   0.00   -17.90   1.361   -0.235 
 882    555460.  1360540.    36000.   2.11   -17.62   1.364   -0.228 
 881    555460.  1360540.    36000.   2.11   -17.62   1.708    0.786 
 880    519600.   782880.    12080.   1.91   -18.60   1.027   -1.220 
 879    519600.   782880.    12080.   1.91   -18.60   1.029   -1.215 
 878     27720.    84800.     1520.   5.98   -17.01   1.718    0.815 
 877     27720.    84800.     1520.   5.98   -17.01   1.377   -0.189 
 876    147860.   410100.    12520.   3.01   -16.95   0.690   -2.213 
 875    147860.   410100.    12520.   3.01   -16.95   1.382   -0.173 
 874    147860.   410100.    12520.   3.01   -16.95   1.039   -1.184 
 873     44900.   314720.    33620.   5.03   -16.36   1.041   -1.179 
 872     44900.   314720.    33620.   5.03   -16.36   1.391   -0.148 
 871     44900.   314720.    33620.   5.03   -16.36   1.742    0.886 
 870     15480.   118540.    13540.   7.00   -18.46   1.396   -0.132 
 869     15480.   118540.    13540.   7.00   -18.46   1.399   -0.124 
 868    102420.   161180.     1640.   1.96   -19.01   1.402   -0.115 
 867    102420.   161180.     1640.   1.96   -19.01   1.405   -0.107 
 866    464260.   822380.     6740.   2.89   -18.22   1.408   -0.099 
 865    464260.   822380.     6740.   2.89   -18.22   1.411   -0.090 
 864     30880.   220920.     4540.   5.90   -18.25   2.120    2.000 
 863     30880.   220920.     4540.   5.90   -18.25   1.062   -1.116 
 862     30880.   220920.     4540.   5.90   -18.25   1.348   -0.273 
 861   1194780.  2278120.    35660.   3.22   -17.25   1.067   -1.103 
 860   1194780.  2278120.    35660.   3.22   -17.25   1.069   -1.096 
 859     62580.   190600.     1760.   2.49   -16.74   1.785    1.014 
 858     62580.   190600.     1760.   2.49   -16.74   1.431   -0.029 
 857     70980.   171640.    12560.   3.09   -17.20   1.076   -1.077 
 856     70980.   171640.    12560.   3.09   -17.20   1.437   -0.012 
 855     70980.   171640.    12560.   3.09   -17.20   1.440   -0.003 
 854     20780.    77980.    12060.   2.31   -18.56   2.165    2.132 
 853    601700.  1238720.    24120.   4.20   -17.97   1.808    1.080 
 852    601700.  1238720.    24120.   4.20   -17.97   1.449    0.024 
 851    601700.  1238720.    24120.   4.20   -17.97   1.452    0.033 
 850    601700.  1238720.    24120.   4.20   -17.97   1.455    0.042 
 849     99020.   164120.     2980.   9.99   -17.74   1.459    0.051 
 848     99020.   164120.     2980.   9.99   -17.74   1.096   -1.016 
 847     99020.   164120.     2980.   9.99   -17.74   1.099   -1.009 
 846     68440.   253780.     6240.   2.74   -17.62   1.101   -1.002 
 845     68440.   253780.     6240.   2.74   -17.62   1.103   -0.995 
 844     68440.   253780.     6240.   2.74   -17.62   1.474    0.097 
 843    549520.   926960.     4040.   2.45   -19.10   1.477    0.107 
 842    549520.   926960.     4040.   2.45   -19.10   1.110   -0.974 
 841    549520.   926960.     4040.   2.45   -19.10   1.484    0.125 
 840    103500.   290900.     8340.   3.02   -17.32   1.859    1.230 
 839    103500.   290900.     8340.   3.02   -17.32   1.863    1.241 
 838    103500.   290900.     8340.   3.02   -17.32   1.493    0.154 
 837    103500.   290900.     8340.   3.02   -17.32   1.122   -0.939 
 836     40460.   186180.    64140.   3.90   -17.49   1.125   -0.932 
 835     40460.   186180.    64140.   3.90   -17.49   1.879    1.288 
 834     40460.   186180.    64140.   3.90   -17.49   1.130   -0.918 
 833     50540.   352100.    12320.   7.21   -19.35   1.887    1.312 
 832     50540.   352100.    12320.   7.21   -19.35   1.134   -0.903 
 831     50540.   352100.    12320.   7.21   -19.35   1.516    0.220 
 830     61580.   303820.    11660.   3.61   -17.87   1.899    1.348 
 829    721660.  1040340.     3180.   2.93   -17.92   1.903    1.360 
 828    721660.  1040340.     3180.   2.93   -17.92   1.144   -0.875 
 827    721660.  1040340.     3180.   2.93   -17.92   1.911    1.384 
 826    721660.  1040340.     3180.   2.93   -17.92   1.149   -0.860 
 825     57600.   220220.     1180.   4.72   -16.72   1.535    0.277 
 824     57600.   220220.     1180.   4.72   -16.72   1.923    1.420 
 823     57600.   220220.     1180.   4.72   -16.72   1.156   -0.839 
 822    110260.  1045720.    45720.   2.17   -15.34   1.931    1.444 
 821    110260.  1045720.    45720.   2.17   -15.34   1.548    0.316 
 820    111640.   313600.    11420.   5.83   -17.64   1.939    1.468 
 819    111640.   313600.    11420.   5.83   -17.64   1.555    0.334 
 818     36180.   108560.     2140.   2.05   -17.86   1.948    1.491 
 817     36180.   108560.     2140.   2.05   -17.86   1.561    0.354 
 816     36180.   108560.     2140.   2.05   -17.86   1.173   -0.789 
 815     36180.   108560.     2140.   2.05   -17.86   1.176   -0.782 
 814     56480.    87700.     3480.   3.52   -16.23   2.356    2.696 
 813     56480.    87700.     3480.   3.52   -16.23   1.181   -0.768 
 812    108020.   141120.     2840.   2.46   -17.77   1.577    0.401 
 811    108020.   141120.     2840.   2.46   -17.77   1.185   -0.754 
 810    108020.   141120.     2840.   2.46   -17.77   1.425   -0.047 
 809    108020.   141120.     2840.   2.46   -17.77   0.952   -1.440 
 808    305180.  1006760.    10480.   2.20   -17.06   1.431   -0.030 
 807    305180.  1006760.    10480.   2.20   -17.06   1.354   -0.256 
 806    305180.  1006760.    10480.   2.20   -17.06   0.718   -2.129 
 805    341920.   615200.     4060.   1.73   -17.02   0.480   -2.832 
 804    341920.   615200.     4060.   1.73   -17.02   1.763    0.947 
 803    341920.   615200.     4060.   1.73   -17.02   1.044   -1.171 
 802     69840.   242140.     9560.   2.67   -16.47   1.769    0.967 
 801     69840.   242140.     9560.   2.67   -16.47   1.370   -0.210 
 800     69840.   242140.     9560.   2.67   -16.47   1.534    0.273 
 799   1348880.  2519820.    82000.   0.00   -17.45   1.618    0.520 
 798   1348880.  2519820.    82000.   0.00   -17.45   1.540    0.290 
 797   1182860.  3631920.    21400.   3.40   -17.77   1.542    0.298 
 796   1182860.  3631920.    21400.   3.40   -17.77   1.057   -1.131 
 795    227920.   423780.     4740.   3.70   -16.92   1.548    0.315 
 794    227920.   423780.     4740.   3.70   -16.92   0.898   -1.600 
 793    227920.   423780.     4740.   3.70   -16.92   1.390   -0.151 
 792     44620.    84040.     8780.   5.80   -18.06   1.720    0.821 
 791     44620.    84040.     8780.   5.80   -18.06   1.723    0.830 
 790     44620.    84040.     8780.   5.80   -18.06   2.137    2.049 
 789    166380.   456680.    32400.   3.50   -18.67   1.235   -0.608 
 788    166380.   456680.    32400.   3.50   -18.67   1.237   -0.602 
 787    166380.   456680.    32400.   3.50   -18.67   1.239   -0.596 
 786   1160100.  3198240.    53260.   2.99   -16.97   2.068    1.846 
 785   1160100.  3198240.    53260.   2.99   -16.97   2.071    1.856 
 784    564960.   990100.    42420.   3.70   -18.10   1.245   -0.579 
 783    564960.   990100.    42420.   3.70   -18.10   1.163   -0.818 
 782    564960.   990100.    42420.   3.70   -18.10   1.498    0.168 
 781     86180.   196060.     8120.   5.01   -19.99   1.250   -0.562 
 780     86180.   196060.     8120.   5.01   -19.99   1.085   -1.048 
 779      9640.    47920.     2280.   3.21   -18.90   1.672    0.679 
 778      9640.    47920.     2280.   3.21   -18.90   1.674    0.686 
 777    693880.  1356400.    21000.   2.36   -17.88   1.257   -0.542 
 776    693880.  1356400.    21000.   2.36   -17.88   2.266    2.430 
 775     80420.   315320.    33600.   4.80   -17.03   1.177   -0.779 
 774     80420.   315320.    33600.   4.80   -17.03   1.010   -1.270 
 773     80420.   315320.    33600.   4.80   -17.03   0.842   -1.763 
 772     80420.   315320.    33600.   4.80   -17.03   1.012   -1.263 
 771    536520.   783220.     5320.   1.95   -17.75   1.689    0.730 
 770    536520.   783220.     5320.   1.95   -17.75   1.691    0.736 
 769    536520.   783220.     5320.   1.95   -17.75   1.862    1.240 
 768    398600.   697360.    16520.   2.94   -16.94   1.525    0.247 
 767    398600.   697360.    16520.   2.94   -16.94   2.120    2.000 
 766    398600.   697360.    16520.   2.94   -16.94   1.953    1.506 
 765     23780.    82280.     4160.   6.77   -15.76   1.190   -0.741 
 764     23780.    82280.     4160.   6.77   -15.76   1.361   -0.237 
 763     23780.    82280.     4160.   6.77   -15.76   1.021   -1.236 
 762     23780.    82280.     4160.   6.77   -15.76   0.852   -1.736 
 761    217580.   423000.    13540.   4.40   -17.27   1.705    0.777 
 760    217580.   423000.    13540.   4.40   -17.27   1.877    1.284 
 759     34880.    76780.     5980.   5.65   -18.37   1.281   -0.473 
 758     34880.    76780.     5980.   5.65   -18.37   1.794    1.040 
 757     34880.    76780.     5980.   5.65   -18.37   0.086   -3.993 
 756     34880.    76780.     5980.   5.65   -18.37   1.026   -1.222 
 755    315940.   642780.    17620.   2.38   -18.38   1.540    0.292 
 754    315940.   642780.    17620.   2.38   -18.38   1.712    0.798 
 753    315940.   642780.    17620.   2.38   -18.38   0.856   -1.722 
 752   1080000.  2093280.    39920.   3.60   -17.84   1.885    1.307 
 751   1080000.  2093280.    39920.   3.60   -17.84   1.714    0.804 
 750   1080000.  2093280.    39920.   3.60   -17.84   1.286   -0.458 
 749    615140.  1423080.    48400.   2.79   -18.16   1.115   -0.962 
 748    615140.  1423080.    48400.   2.79   -18.16   1.543    0.301 
 747    615140.  1423080.    48400.   2.79   -18.16   0.600   -2.477 
 746    615140.  1423080.    48400.   2.79   -18.16   0.686   -2.224 
 745     62920.   198440.     2460.   1.76   -17.86   1.286   -0.456 
 744     62920.   198440.     2460.   1.76   -17.86   1.715    0.806      

NOTE: THE AVERAGE ACCUMULATION FOR 1983 - 744 IS 1.441 AND THE
STANDARD DEVIATION IS 0.34.  THESE WERE USED TO CALCULATE THE 
LAST COLUMN.  THE DATA FOR 1984/83 ARE FROM A PIT EXCAVATED IN
1984 AT THE SUMMIT SITE.



