"Year";"PAGES2013method_NB_infilled_posr_Victoria-Land-Ross-Sea Recon";"2SE";"PAGES2013method_NB_infilled_posr_Victoria-Land-Ross-Sea Recon decadal";"2SE_decadal";"REs_fullcal";"REs_verif1";"REs_verfi2";"Mean_RE"
1829;-0.0378379691432523;2.10113547393943;-0.104294251627098;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1830;-0.337288154449982;2.10113547393943;-0.100344129864835;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1831;-0.715434618272093;2.10113547393943;-0.132582161911402;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1832;-0.191902075264729;2.10113547393943;-0.262688160463065;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1833;0.32774366610267;2.10113547393943;-0.325822204068607;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1834;-0.0285460985816995;2.10113547393943;-0.407739574419316;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1835;-0.453854516201042;2.10113547393943;-0.445983147616696;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1836;-0.335596026873224;2.10113547393943;-0.450445902277367;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1837;-0.959112541407198;2.10113547393943;-0.531676820096336;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1838;-0.526393706595516;2.10113547393943;-0.640901086976227;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1839;-0.857011672650341;2.10113547393943;-0.71077973912399;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1840;-0.719723886423788;2.10113547393943;-0.718834145316553;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1841;-0.760062164878801;2.10113547393943;-0.727675530221677;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1842;-1.00421125345442;2.10113547393943;-0.649515609969344;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1843;-0.764499002696243;2.10113547393943;-0.620134721909564;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1844;-0.727332620059333;2.10113547393943;-0.54704762574969;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1845;-0.53439857812667;2.10113547393943;-0.463185247089678;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1846;-0.424009875924461;2.10113547393943;-0.406710554308272;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1847;-0.177513338883866;2.10113547393943;-0.240759974943541;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1848;-0.232584825997719;2.10113547393943;-0.135878985504737;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1849;-0.126140711051598;2.10113547393943;-0.100969708851236;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1850;0.118899900176331;2.10113547393943;-0.0855692892127854;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1851;-0.195315237064746;2.10113547393943;-0.0564584040719572;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1852;0.655294540192896;2.10113547393943;0.0327042527752942;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1853;0.284310891691796;2.10113547393943;0.0378698611317206;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1854;-0.378239853524323;2.10113547393943;0.0213829644406055;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1855;-0.380394381742163;2.10113547393943;0.0797721923915705;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1856;-0.132901024516179;2.10113547393943;0.18202677362364;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1857;0.714113229588647;2.10113547393943;0.159984265908299;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1858;-0.180928742433455;2.10113547393943;0.144156112213058;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1859;-0.291009677962749;2.10113547393943;0.206349702731815;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1860;0.702792179685981;2.10113547393943;0.29633284879755;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1861;0.827230575255951;2.10113547393943;0.41346781108189;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1862;0.434869463039482;2.10113547393943;0.450204302991771;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1863;0.126029354739389;2.10113547393943;0.557813305085884;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1864;0.243696051663244;2.10113547393943;0.620312436790242;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1865;0.519437078915192;2.10113547393943;0.448958602819045;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1866;1.03844859832721;2.10113547393943;0.254279263972296;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1867;1.08147814868746;2.10113547393943;0.128711095098914;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1868;0.895161278507675;2.10113547393943;0.00218677411027636;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1869;0.333981639080824;2.10113547393943;-0.12800540492561;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1870;-1.01074616002598;2.10113547393943;-0.166511531184033;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
